Subscription Code,Flow Rate (l/s),Number of Negative Flows,Percentage of Negative Flows,Operating Hours (h),Consumption (m³),Number of Available Data Points,تعداد مورد انتظار,درصد اطلاعات موجود,month
529293,18.71,0,0.0,20426.0,-113035.2,31,31,100.0,1402/03
515056,,0,0.0,0.0,-72.3,31,31,100.0,1402/03
805204,,0,0.0,0.0,-60.6,31,31,100.0,1402/03
517979,,0,0.0,0.0,-10448.1,31,31,100.0,1402/03
600448,,0,0.0,0.0,-1983.1,31,31,100.0,1402/03
514682,,0,0.0,0.0,-35976.5,31,31,100.0,1402/03
201412,0.88,0,0.0,334.7,-706.269,31,31,100.0,1402/03
806526,3.45,0,0.0,98.8,-24127.37,31,31,100.0,1402/03
529298,,0,0.0,0.0,-3807.8,31,31,100.0,1402/03
519171,,0,0.0,0.0,-235.4,31,31,100.0,1402/03
529013,,0,0.0,0.0,-15852.7,31,31,100.0,1402/03
529259,,0,0.0,0.0,-10468.8,31,31,100.0,1402/03
517316,,0,0.0,0.0,-919.9,31,31,100.0,1402/03
519747,,0,0.0,0.0,-129.0,31,31,100.0,1402/03
514596,,0,0.0,0.0,-5551.1,31,31,100.0,1402/03
518453,,0,0.0,0.0,-20645.8,31,31,100.0,1402/03
515621,,0,0.0,0.0,-542707.6,31,31,100.0,1402/03
517766,,0,0.0,0.0,-14306.9,31,31,100.0,1402/03
529269,,0,0.0,0.0,-12136.1,31,31,100.0,1402/03
514162,,0,0.0,0.0,-3295.7,31,31,100.0,1402/03
608166,,0,0.0,0.0,-0.2,31,31,100.0,1402/03
515976,,0,0.0,0.0,-16.6,31,31,100.0,1402/03
529021,,0,0.0,0.0,-1275.9,31,31,100.0,1402/03
518586,,0,0.0,0.0,-37.9,31,31,100.0,1402/03
530103,,0,0.0,0.0,-268.3,31,31,100.0,1402/03
911146,,0,0.0,0.0,-34.9,31,31,100.0,1402/03
517883,,0,0.0,0.0,-44325.5,31,31,100.0,1402/03
804714,,0,0.0,,-945.13,31,31,100.0,1402/03
102531,,0,0.0,0.0,-2591.0,31,31,100.0,1402/03
804873,,0,0.0,0.0,-5393.5,31,31,100.0,1402/03
805264,,0,0.0,0.0,-58.8,31,31,100.0,1402/03
605368,,0,0.0,0.0,-3841.3,31,31,100.0,1402/03
514163,,0,0.0,0.0,-19773.8,31,31,100.0,1402/03
602428-2,,0,0.0,,-0.071,31,31,100.0,1402/03
111111,,0,0.0,0.0,-1567.0,31,31,100.0,1402/03
514617,0.65,0,0.0,11.6,-55859.071,21,31,67.74,1402/03
603405,1.3,0,0.0,,-138.3,27,31,87.1,1402/03
525522,,0,0.0,0.0,-11571.1,31,31,100.0,1402/03
212152,,0,0.0,0.0,-3489.3,31,31,100.0,1402/03
212153,,0,0.0,0.0,-29501.3,31,31,100.0,1402/03
530106,,0,0.0,,-501.097,1,31,3.23,1402/03
530198,,0,0.0,0.0,-1486.4,31,31,100.0,1402/03
516776,,0,0.0,0.0,-741.8,31,31,100.0,1402/03
514090,,0,0.0,0.0,-291.5,31,31,100.0,1402/03
517925,13.65,0,0.0,,-3332.564,31,31,100.0,1402/03
444441,,0,0.0,0.0,-15480.8,31,31,100.0,1402/03
شهرک پرستوی شاندیز,,0,0.0,,-147.814,11,31,35.48,1402/03
806310,,0,0.0,0.0,-377.4,31,31,100.0,1402/03
805663,,0,0.0,0.0,-263.5,31,31,100.0,1402/03
514148,,0,0.0,,-0.993,31,31,100.0,1402/03
601218,,0,0.0,0.0,-123.3,31,31,100.0,1402/03
515812,,0,0.0,0.0,-66301.1,31,31,100.0,1402/03
515271,,0,0.0,0.0,-7905.7,31,31,100.0,1402/03
515627,,0,0.0,0.0,-8672.0,31,31,100.0,1402/03
529581,,0,0.0,,-0.004,31,31,100.0,1402/03
514608,,0,0.0,0.0,-11682.2,31,31,100.0,1402/03
200718,1.6,0,0.0,,-3.05,31,31,100.0,1402/03
516036,,0,0.0,0.0,-4505.7,31,31,100.0,1402/03
609193,,0,0.0,0.0,-1373.1,31,31,100.0,1402/03
529019,,0,0.0,0.0,-98.1,31,31,100.0,1402/03
514947,,0,0.0,0.0,-44.7,31,31,100.0,1402/03
514053,,0,0.0,0.0,-43147.6,31,31,100.0,1402/03
519845,,0,0.0,0.0,-52.1,31,31,100.0,1402/03
529169,,0,0.0,0.0,-30723.9,31,31,100.0,1402/03
514606,2.23,0,0.0,434.5,-10298.555,31,31,100.0,1402/03
529280,,0,0.0,0.0,-194.6,31,31,100.0,1402/03
514249,,0,0.0,0.0,-17138.2,31,31,100.0,1402/03
529097,,0,0.0,0.0,-3306.2,31,31,100.0,1402/03
518293,,0,0.0,0.0,-0.3,31,31,100.0,1402/03
609187,,0,0.0,0.0,-4722.8,31,31,100.0,1402/03
805347,,0,0.0,0.0,-450.2,31,31,100.0,1402/03
618310,,0,0.0,,-0.07,31,31,100.0,1402/03
514580,,0,0.0,0.0,-2156.8,31,31,100.0,1402/03
804865,,0,0.0,0.0,-1741.8,31,31,100.0,1402/03
805917,,0,0.0,0.0,-9.1,31,31,100.0,1402/03
805080,,0,0.0,0.0,-139.2,31,31,100.0,1402/03
122092,,0,0.0,0.0,-0.1,31,31,100.0,1402/03
911408,,0,0.0,0.0,-0.7,31,31,100.0,1402/03
514521,,0,0.0,0.0,-3519.5,31,31,100.0,1402/03
529254,,0,0.0,0.0,-9370.9,31,31,100.0,1402/03
529250,,0,0.0,0.0,-3922.1,31,31,100.0,1402/03
514914,,0,0.0,0.0,-2448.8,31,31,100.0,1402/03
515792,,0,0.0,0.0,-32.4,31,31,100.0,1402/03
518885,,0,0.0,0.0,-11.6,31,31,100.0,1402/03
601194,,0,0.0,0.0,-1.6,31,31,100.0,1402/03
604069,,0,0.0,0.0,-696.5,31,31,100.0,1402/03
518438,,0,0.0,0.0,-5199.4,31,31,100.0,1402/03
519996,,0,0.0,0.0,-89.7,31,31,100.0,1402/03
530053,,0,0.0,0.0,-934.3,31,31,100.0,1402/03
514916,,0,0.0,0.0,-1598.3,31,31,100.0,1402/03
515637,,0,0.0,0.0,-6917.3,31,31,100.0,1402/03
516081,,0,0.0,0.0,-1588.9,31,31,100.0,1402/03
517963,1.2,0,0.0,,-11839.29,31,31,100.0,1402/04
517638,,0,0.0,0.0,-781.0,31,31,100.0,1402/04
302041,,0,0.0,0.0,-2.6,31,31,100.0,1402/04
514059,,0,0.0,0.0,-2628.3,31,31,100.0,1402/04
517768,,0,0.0,0.0,-993.5,31,31,100.0,1402/04
515960,1.57,0,0.0,607.3,-1794.11,28,31,90.32,1402/04
515530,,0,0.0,0.0,-10844.2,31,31,100.0,1402/04
911838,,0,0.0,0.0,-1551.9,31,31,100.0,1402/04
603270,,0,0.0,0.0,-13753.1,31,31,100.0,1402/04
806415,,0,0.0,0.0,-10753.1,31,31,100.0,1402/04
806416,,0,0.0,0.0,-16439.3,31,31,100.0,1402/04
806412,,0,0.0,0.0,-22706.0,31,31,100.0,1402/04
806414,,0,0.0,0.0,-15897.2,31,31,100.0,1402/04
806413,,0,0.0,0.0,-20274.0,31,31,100.0,1402/04
806494,,0,0.0,0.0,-672.1,31,31,100.0,1402/04
515056,,0,0.0,0.0,-72.4,31,31,100.0,1402/04
805204,,0,0.0,0.0,-60.6,31,31,100.0,1402/04
517979,,0,0.0,0.0,-10448.1,31,31,100.0,1402/04
600448,,0,0.0,0.0,-1983.1,31,31,100.0,1402/04
514682,,0,0.0,0.0,-35976.5,31,31,100.0,1402/04
529298,,0,0.0,0.0,-3807.9,31,31,100.0,1402/04
529057,,0,0.0,0.0,-27100.6,31,31,100.0,1402/04
519171,,0,0.0,0.0,-235.4,31,31,100.0,1402/04
529013,,0,0.0,0.0,-15852.8,31,31,100.0,1402/04
529259,,0,0.0,0.0,-10468.8,31,31,100.0,1402/04
517316,,0,0.0,0.0,-919.9,31,31,100.0,1402/04
519747,,0,0.0,0.0,-129.0,31,31,100.0,1402/04
515600,,0,0.0,,-98.7,1,31,3.23,1402/04
514596,,0,0.0,0.0,-5551.1,31,31,100.0,1402/04
518453,,0,0.0,0.0,-20645.9,31,31,100.0,1402/04
517766,,0,0.0,0.0,-14306.9,31,31,100.0,1402/04
529269,,0,0.0,0.0,-12136.2,31,31,100.0,1402/04
529050,27.0,0,0.0,19368.8,-653202.616,30,31,96.77,1402/04
514162,,0,0.0,0.0,-3295.7,31,31,100.0,1402/04
608166,,0,0.0,0.0,-0.2,31,31,100.0,1402/04
515976,,0,0.0,0.0,-16.5,31,31,100.0,1402/04
615609,,0,0.0,,-2.07,31,31,100.0,1402/04
529021,,0,0.0,0.0,-1275.8,31,31,100.0,1402/04
518586,,0,0.0,0.0,-37.8,31,31,100.0,1402/04
530103,,0,0.0,0.0,-268.3,31,31,100.0,1402/04
911146,,0,0.0,0.0,-35.0,31,31,100.0,1402/04
517883,,0,0.0,0.0,-44325.5,31,31,100.0,1402/04
518159,,0,0.0,0.0,-562.0,31,31,100.0,1402/04
804714,0.4,0,0.0,,-1182.48,31,31,100.0,1402/04
103226,,0,0.0,,-1.37,31,31,100.0,1402/04
102531,,0,0.0,0.0,-2591.0,31,31,100.0,1402/04
804873,,0,0.0,0.0,-5393.6,31,31,100.0,1402/04
529141,,0,0.0,,-154426.5,1,31,3.23,1402/04
805264,,0,0.0,0.0,-58.9,31,31,100.0,1402/04
601207,,0,0.0,,-7936.669,1,31,3.23,1402/04
605368,,0,0.0,0.0,-3841.3,31,31,100.0,1402/04
517780,,0,0.0,0.0,-0.1,31,31,100.0,1402/04
514163,,0,0.0,0.0,-19773.7,31,31,100.0,1402/04
602428-2,,0,0.0,,-0.048,31,31,100.0,1402/04
111111,,0,0.0,0.0,-1567.0,31,31,100.0,1402/04
603049,,0,0.0,0.0,-46539.5,31,31,100.0,1402/04
525522,,0,0.0,0.0,-11571.2,31,31,100.0,1402/04
107260,2.15,0,0.0,2.1,-13315.32,16,31,51.61,1402/04
212146,,0,0.0,0.0,-2586.5,31,31,100.0,1402/04
212145,0.22,0,0.0,1621.0,-861.437,31,31,100.0,1402/04
212152,,0,0.0,0.0,-3489.3,31,31,100.0,1402/04
212153,,0,0.0,0.0,-29501.3,31,31,100.0,1402/04
530198,,0,0.0,0.0,-1486.3,31,31,100.0,1402/04
516776,,0,0.0,0.0,-741.9,31,31,100.0,1402/04
514090,,0,0.0,0.0,-291.5,31,31,100.0,1402/04
444441,,0,0.0,0.0,-15480.7,31,31,100.0,1402/04
806310,,0,0.0,0.0,-377.4,31,31,100.0,1402/04
805663,,0,0.0,0.0,-263.5,31,31,100.0,1402/04
804813,,0,0.0,0.0,-121.0,31,31,100.0,1402/04
601218,,0,0.0,0.0,-123.4,31,31,100.0,1402/04
622255,14.0,0,0.0,1.3,-1.335,26,31,83.87,1402/04
515812,,0,0.0,0.0,-66301.1,31,31,100.0,1402/04
515271,,0,0.0,0.0,-7905.7,31,31,100.0,1402/04
515627,,0,0.0,0.0,-8672.0,31,31,100.0,1402/04
514608,,0,0.0,0.0,-11682.1,31,31,100.0,1402/04
603070,,0,0.0,,-141.519,31,31,100.0,1402/04
516036,,0,0.0,0.0,-4505.7,31,31,100.0,1402/04
303182,1.7,0,0.0,,-264.4,31,31,100.0,1402/04
604908,,0,0.0,,-87.635,31,31,100.0,1402/04
529018,1.3,0,0.0,,-372107.4,7,31,22.58,1402/04
609193,,0,0.0,0.0,-1373.1,31,31,100.0,1402/04
529005,,0,0.0,0.0,-16512.7,31,31,100.0,1402/04
529019,,0,0.0,0.0,-98.2,31,31,100.0,1402/04
514947,,0,0.0,0.0,-44.6,31,31,100.0,1402/04
615171,0.95,0,0.0,2784.0,-77.49,31,31,100.0,1402/04
514053,,0,0.0,0.0,-43147.6,31,31,100.0,1402/04
805657,,0,0.0,0.0,-38.9,31,31,100.0,1402/04
529014,,0,0.0,0.0,-13172.7,31,31,100.0,1402/04
519845,,0,0.0,0.0,-52.1,31,31,100.0,1402/04
529169,,0,0.0,0.0,-30723.8,31,31,100.0,1402/04
529280,,0,0.0,0.0,-194.7,31,31,100.0,1402/04
514249,,0,0.0,0.0,-17138.3,31,31,100.0,1402/04
529097,,0,0.0,0.0,-3306.1,31,31,100.0,1402/04
518293,,0,0.0,0.0,-0.3,31,31,100.0,1402/04
609187,,0,0.0,0.0,-4722.8,31,31,100.0,1402/04
805347,,0,0.0,0.0,-450.3,31,31,100.0,1402/04
618310,,0,0.0,,-0.03,31,31,100.0,1402/04
514563,,0,0.0,0.0,-8217.9,31,31,100.0,1402/04
514580,,0,0.0,0.0,-2156.9,31,31,100.0,1402/04
517446,,0,0.0,0.0,-0.045,31,31,100.0,1402/04
513412,,0,0.0,,-3.501,31,31,100.0,1402/04
804865,,0,0.0,0.0,-1741.7,31,31,100.0,1402/04
622027,,0,0.0,,-182.056,31,31,100.0,1402/04
805917,,0,0.0,0.0,-9.1,31,31,100.0,1402/04
805080,,0,0.0,0.0,-139.1,31,31,100.0,1402/04
911408,,0,0.0,0.0,-0.7,31,31,100.0,1402/04
514521,,0,0.0,0.0,-3519.4,31,31,100.0,1402/04
529254,,0,0.0,0.0,-9370.9,31,31,100.0,1402/04
529250,,0,0.0,0.0,-3922.2,31,31,100.0,1402/04
514914,,0,0.0,0.0,-2448.8,31,31,100.0,1402/04
515792,,0,0.0,0.0,-32.5,31,31,100.0,1402/04
518885,,0,0.0,0.0,-11.6,31,31,100.0,1402/04
516476,,0,0.0,0.0,-0.1,31,31,100.0,1402/04
601194,,0,0.0,0.0,-1.6,31,31,100.0,1402/04
604069,,0,0.0,0.0,-696.5,31,31,100.0,1402/04
603142,,0,0.0,,-134.688,31,31,100.0,1402/04
518438,,0,0.0,0.0,-5199.3,31,31,100.0,1402/04
519996,,0,0.0,0.0,-89.7,31,31,100.0,1402/04
530053,,0,0.0,0.0,-934.2,31,31,100.0,1402/04
514916,,0,0.0,0.0,-1598.4,31,31,100.0,1402/04
103193,,0,0.0,,-205.151,31,31,100.0,1402/04
515637,,0,0.0,0.0,-6917.4,31,31,100.0,1402/04
516081,,0,0.0,0.0,-1588.8,31,31,100.0,1402/04
518473,4.2,0,0.0,289535.7,-792294.5,31,31,100.0,1402/04
517963,2.42,0,0.0,34.4,-8580.61,24,31,77.42,1402/05
517638,,0,0.0,0.0,-780.9,31,31,100.0,1402/05
302041,,0,0.0,0.0,-2.6,31,31,100.0,1402/05
514059,,0,0.0,0.0,-2628.4,31,31,100.0,1402/05
517768,,0,0.0,0.0,-993.6,31,31,100.0,1402/05
514487,,0,0.0,,-322569.148,31,31,100.0,1402/05
514505,,0,0.0,0.0,-839170.8,31,31,100.0,1402/05
515530,,0,0.0,0.0,-10844.1,31,31,100.0,1402/05
911838,,0,0.0,0.0,-1552.0,31,31,100.0,1402/05
603270,,0,0.0,0.0,-13753.0,31,31,100.0,1402/05
806415,,0,0.0,0.0,-10753.1,31,31,100.0,1402/05
806416,,0,0.0,0.0,-16439.4,31,31,100.0,1402/05
806412,,0,0.0,0.0,-22706.1,31,31,100.0,1402/05
806414,,0,0.0,0.0,-15897.3,31,31,100.0,1402/05
806413,,0,0.0,0.0,-20274.0,31,31,100.0,1402/05
806494,,0,0.0,0.0,-672.1,31,31,100.0,1402/05
515056,,0,0.0,0.0,-72.3,31,31,100.0,1402/05
805204,,0,0.0,0.0,-60.6,31,31,100.0,1402/05
517979,,0,0.0,0.0,-10448.1,31,31,100.0,1402/05
600448,,0,0.0,0.0,-1983.0,31,31,100.0,1402/05
514682,,0,0.0,0.0,-35976.6,31,31,100.0,1402/05
529298,,0,0.0,0.0,-3807.8,31,31,100.0,1402/05
529057,,0,0.0,0.0,-27100.6,31,31,100.0,1402/05
519171,,0,0.0,0.0,-235.4,31,31,100.0,1402/05
529013,,0,0.0,0.0,-15852.7,31,31,100.0,1402/05
516096,,0,0.0,,-4372.198,20,31,64.52,1402/05
529259,,0,0.0,0.0,-10468.8,31,31,100.0,1402/05
516155,,0,0.0,0.0,-322.2,31,31,100.0,1402/05
517316,,0,0.0,0.0,-919.9,31,31,100.0,1402/05
519747,,0,0.0,0.0,-129.1,31,31,100.0,1402/05
514596,,0,0.0,0.0,-5551.1,31,31,100.0,1402/05
518453,,0,0.0,0.0,-20645.9,31,31,100.0,1402/05
517766,,0,0.0,0.0,-14306.9,31,31,100.0,1402/05
529269,,0,0.0,0.0,-12136.1,31,31,100.0,1402/05
514162,,0,0.0,0.0,-3295.7,31,31,100.0,1402/05
608166,,0,0.0,0.0,-0.2,31,31,100.0,1402/05
515976,,0,0.0,0.0,-16.6,31,31,100.0,1402/05
529021,,0,0.0,0.0,-1275.9,31,31,100.0,1402/05
518586,,0,0.0,0.0,-37.9,31,31,100.0,1402/05
530103,,0,0.0,0.0,-268.3,31,31,100.0,1402/05
911146,,0,0.0,0.0,-34.9,31,31,100.0,1402/05
517883,,0,0.0,0.0,-44325.6,31,31,100.0,1402/05
518159,,0,0.0,0.0,-562.1,31,31,100.0,1402/05
804714,,0,0.0,,-429.678,31,31,100.0,1402/05
103226,,0,0.0,,-0.17,31,31,100.0,1402/05
102531,,0,0.0,0.0,-2591.0,31,31,100.0,1402/05
804873,,0,0.0,0.0,-5393.6,31,31,100.0,1402/05
805264,,0,0.0,0.0,-58.8,31,31,100.0,1402/05
605368,,0,0.0,0.0,-3841.3,31,31,100.0,1402/05
517780,,0,0.0,0.0,-0.1,31,31,100.0,1402/05
514163,,0,0.0,0.0,-19773.7,31,31,100.0,1402/05
602428-2,,0,0.0,,-0.006,31,31,100.0,1402/05
111111,,0,0.0,0.0,-1567.0,31,31,100.0,1402/05
514617,,0,0.0,0.0,-1201.4,31,31,100.0,1402/05
603049,,0,0.0,0.0,-46539.5,31,31,100.0,1402/05
525522,,0,0.0,0.0,-11571.2,31,31,100.0,1402/05
212146,,0,0.0,0.0,-2586.4,31,31,100.0,1402/05
212152,,0,0.0,0.0,-3489.4,31,31,100.0,1402/05
212153,,0,0.0,0.0,-29501.3,31,31,100.0,1402/05
530198,,0,0.0,0.0,-1486.4,31,31,100.0,1402/05
516776,,0,0.0,0.0,-741.8,31,31,100.0,1402/05
516358,3.8,0,0.0,,-124628.738,4,31,12.9,1402/05
514090,,0,0.0,0.0,-291.5,31,31,100.0,1402/05
444441,,0,0.0,0.0,-15480.8,31,31,100.0,1402/05
806310,,0,0.0,0.0,-377.3,31,31,100.0,1402/05
805663,,0,0.0,0.0,-263.5,31,31,100.0,1402/05
910761,,0,0.0,0.0,-5.1,31,31,100.0,1402/05
804813,,0,0.0,0.0,-121.0,31,31,100.0,1402/05
601218,,0,0.0,0.0,-123.3,31,31,100.0,1402/05
515812,,0,0.0,0.0,-66301.1,31,31,100.0,1402/05
515271,,0,0.0,0.0,-7905.8,31,31,100.0,1402/05
515627,,0,0.0,0.0,-8671.9,31,31,100.0,1402/05
514608,,0,0.0,0.0,-11682.1,31,31,100.0,1402/05
516036,,0,0.0,0.0,-4505.6,31,31,100.0,1402/05
303182,,0,0.0,,-25.1,30,31,96.77,1402/05
609193,,0,0.0,0.0,-1373.0,31,31,100.0,1402/05
529005,,0,0.0,0.0,-16512.8,31,31,100.0,1402/05
529019,,0,0.0,0.0,-98.1,31,31,100.0,1402/05
514947,,0,0.0,0.0,-44.7,31,31,100.0,1402/05
515173,,0,0.0,,-0.033,31,31,100.0,1402/05
514053,,0,0.0,0.0,-43147.6,31,31,100.0,1402/05
805657,,0,0.0,0.0,-38.9,31,31,100.0,1402/05
529014,,0,0.0,0.0,-13172.7,31,31,100.0,1402/05
519845,,0,0.0,0.0,-52.2,31,31,100.0,1402/05
529169,,0,0.0,0.0,-30723.9,31,31,100.0,1402/05
529280,,0,0.0,0.0,-194.7,31,31,100.0,1402/05
514249,,0,0.0,0.0,-17138.3,31,31,100.0,1402/05
529097,,0,0.0,0.0,-3306.2,31,31,100.0,1402/05
518293,,0,0.0,0.0,-0.2,31,31,100.0,1402/05
609187,,0,0.0,0.0,-4722.7,31,31,100.0,1402/05
805347,,0,0.0,0.0,-450.3,31,31,100.0,1402/05
618310,,0,0.0,,-0.01,31,31,100.0,1402/05
514563,,0,0.0,0.0,-8217.9,31,31,100.0,1402/05
514580,,0,0.0,0.0,-2156.8,31,31,100.0,1402/05
804865,,0,0.0,0.0,-1741.7,31,31,100.0,1402/05
805917,,0,0.0,0.0,-9.1,31,31,100.0,1402/05
805080,,0,0.0,0.0,-139.2,31,31,100.0,1402/05
911408,,0,0.0,0.0,-0.6,31,31,100.0,1402/05
514521,,0,0.0,0.0,-3519.4,31,31,100.0,1402/05
529254,,0,0.0,0.0,-9370.9,31,31,100.0,1402/05
529250,,0,0.0,0.0,-3922.1,31,31,100.0,1402/05
514914,,0,0.0,0.0,-2448.8,31,31,100.0,1402/05
515792,,0,0.0,0.0,-32.4,31,31,100.0,1402/05
518885,,0,0.0,0.0,-11.6,31,31,100.0,1402/05
601194,,0,0.0,0.0,-1.7,31,31,100.0,1402/05
604069,,0,0.0,0.0,-696.5,31,31,100.0,1402/05
608600,,0,0.0,0.0,-0.1,31,31,100.0,1402/05
603046,13.6,0,0.0,0.0,-125.43,23,31,74.19,1402/05
518438,,0,0.0,0.0,-5199.4,31,31,100.0,1402/05
519996,,0,0.0,0.0,-89.7,31,31,100.0,1402/05
530053,,0,0.0,0.0,-934.3,31,31,100.0,1402/05
514916,,0,0.0,0.0,-1598.3,31,31,100.0,1402/05
515637,,0,0.0,0.0,-6917.4,31,31,100.0,1402/05
516081,,0,0.0,0.0,-1588.9,31,31,100.0,1402/05
302105,3.75,0,0.0,8124.6,-22401.9,31,31,100.0,1402/06
517638,,0,0.0,0.0,-781.0,31,31,100.0,1402/06
604907,,0,0.0,0.0,-1047.6,31,31,100.0,1402/06
302041,,0,0.0,0.0,-2.6,31,31,100.0,1402/06
514059,,0,0.0,0.0,-2628.3,31,31,100.0,1402/06
618400,,0,0.0,,-82.4,31,31,100.0,1402/06
517768,,0,0.0,0.0,-993.5,31,31,100.0,1402/06
514505,,0,0.0,0.0,-385.9,31,31,100.0,1402/06
515530,,0,0.0,0.0,-10844.2,31,31,100.0,1402/06
911838,,0,0.0,0.0,-1551.9,31,31,100.0,1402/06
603270,,0,0.0,0.0,-13753.1,31,31,100.0,1402/06
806415,,0,0.0,0.0,-10753.1,31,31,100.0,1402/06
806416,,0,0.0,0.0,-16439.3,31,31,100.0,1402/06
806412,,0,0.0,0.0,-22706.0,31,31,100.0,1402/06
806414,,0,0.0,0.0,-15897.3,31,31,100.0,1402/06
806413,,0,0.0,0.0,-20274.0,31,31,100.0,1402/06
806494,,0,0.0,0.0,-672.1,31,31,100.0,1402/06
515056,,0,0.0,0.0,-72.4,31,31,100.0,1402/06
805204,,0,0.0,0.0,-60.5,31,31,100.0,1402/06
517979,,0,0.0,0.0,-10448.1,31,31,100.0,1402/06
600448,,0,0.0,0.0,-1983.1,31,31,100.0,1402/06
514682,,0,0.0,0.0,-35976.5,31,31,100.0,1402/06
529298,,0,0.0,0.0,-3807.9,31,31,100.0,1402/06
529057,,0,0.0,0.0,-27100.6,31,31,100.0,1402/06
519171,,0,0.0,0.0,-235.4,31,31,100.0,1402/06
529013,,0,0.0,0.0,-15852.8,31,31,100.0,1402/06
515633,5.55,0,0.0,3.2,-262848.3,21,31,67.74,1402/06
529107,1.8,0,0.0,,-2.4,31,31,100.0,1402/06
529259,,0,0.0,0.0,-10468.8,31,31,100.0,1402/06
516155,,0,0.0,0.0,-322.3,31,31,100.0,1402/06
517316,,0,0.0,0.0,-919.9,31,31,100.0,1402/06
519747,,0,0.0,0.0,-129.0,31,31,100.0,1402/06
514596,,0,0.0,0.0,-5551.0,31,31,100.0,1402/06
518453,,0,0.0,0.0,-20645.8,31,31,100.0,1402/06
517766,,0,0.0,0.0,-14306.9,31,31,100.0,1402/06
529269,,0,0.0,0.0,-12136.2,31,31,100.0,1402/06
514162,,0,0.0,0.0,-3295.7,31,31,100.0,1402/06
608166,,0,0.0,0.0,-0.2,31,31,100.0,1402/06
529066,21.05,0,0.0,166344.6,-68075.2,31,31,100.0,1402/06
515976,,0,0.0,0.0,-16.6,31,31,100.0,1402/06
529021,,0,0.0,0.0,-1275.9,31,31,100.0,1402/06
518586,,0,0.0,0.0,-37.9,31,31,100.0,1402/06
530103,,0,0.0,0.0,-268.3,31,31,100.0,1402/06
911146,,0,0.0,0.0,-34.9,31,31,100.0,1402/06
517883,,0,0.0,0.0,-44325.5,31,31,100.0,1402/06
518159,,0,0.0,0.0,-562.0,31,31,100.0,1402/06
804714,0.5,0,0.0,,-332.58,31,31,100.0,1402/06
102531,,0,0.0,0.0,-2591.0,31,31,100.0,1402/06
804873,,0,0.0,0.0,-5393.5,31,31,100.0,1402/06
805264,,0,0.0,0.0,-58.9,31,31,100.0,1402/06
605368,,0,0.0,0.0,-3841.3,31,31,100.0,1402/06
514163,,0,0.0,0.0,-19773.7,31,31,100.0,1402/06
111111,,0,0.0,0.0,-12513.6,31,31,100.0,1402/06
111111,,0,0.0,0.0,-1567.0,31,31,100.0,1402/06
514617,,0,0.0,0.0,-1201.4,31,31,100.0,1402/06
603049,,0,0.0,0.0,-46539.5,31,31,100.0,1402/06
525522,,0,0.0,0.0,-11571.2,31,31,100.0,1402/06
212146,,0,0.0,0.0,-2586.5,31,31,100.0,1402/06
212152,,0,0.0,0.0,-3489.3,31,31,100.0,1402/06
212153,,0,0.0,0.0,-29501.3,31,31,100.0,1402/06
530198,,0,0.0,0.0,-1486.3,31,31,100.0,1402/06
516776,,0,0.0,0.0,-741.9,31,31,100.0,1402/06
516358,12.6,0,0.0,,-112.062,30,31,96.77,1402/06
514090,,0,0.0,0.0,-291.5,31,31,100.0,1402/06
444441,,0,0.0,0.0,-15480.8,31,31,100.0,1402/06
806310,,0,0.0,0.0,-377.4,31,31,100.0,1402/06
805663,,0,0.0,0.0,-263.5,31,31,100.0,1402/06
910761,,0,0.0,0.0,-5.1,31,31,100.0,1402/06
14211079,,0,0.0,,-17.556,31,31,100.0,1402/06
804813,,0,0.0,0.0,-121.0,31,31,100.0,1402/06
601218,,0,0.0,0.0,-123.3,31,31,100.0,1402/06
515812,,0,0.0,0.0,-66301.1,31,31,100.0,1402/06
515271,,0,0.0,0.0,-7905.7,31,31,100.0,1402/06
515627,,0,0.0,0.0,-8672.0,31,31,100.0,1402/06
514608,,0,0.0,0.0,-11682.1,31,31,100.0,1402/06
516036,,0,0.0,0.0,-4505.7,31,31,100.0,1402/06
609193,,0,0.0,0.0,-1373.1,31,31,100.0,1402/06
529005,,0,0.0,0.0,-16512.8,31,31,100.0,1402/06
529019,,0,0.0,0.0,-98.1,31,31,100.0,1402/06
514947,,0,0.0,0.0,-44.7,31,31,100.0,1402/06
615171,0.74,0,0.0,3984.6,-106.117,31,31,100.0,1402/06
514053,,0,0.0,0.0,-43147.6,31,31,100.0,1402/06
805657,,0,0.0,0.0,-38.8,31,31,100.0,1402/06
529014,,0,0.0,0.0,-13172.7,31,31,100.0,1402/06
519845,,0,0.0,0.0,-52.1,31,31,100.0,1402/06
529169,,0,0.0,0.0,-30723.9,31,31,100.0,1402/06
529280,,0,0.0,0.0,-194.7,31,31,100.0,1402/06
514249,,0,0.0,0.0,-17138.2,31,31,100.0,1402/06
529097,,0,0.0,0.0,-3306.2,31,31,100.0,1402/06
518293,,0,0.0,0.0,-0.3,31,31,100.0,1402/06
609187,,0,0.0,0.0,-4722.8,31,31,100.0,1402/06
805347,,0,0.0,0.0,-450.2,31,31,100.0,1402/06
618310,,0,0.0,,-0.01,31,31,100.0,1402/06
519313,2.4,0,0.0,,-2.503,21,31,67.74,1402/06
514563,,0,0.0,0.0,-8217.9,31,31,100.0,1402/06
514580,,0,0.0,0.0,-2156.8,31,31,100.0,1402/06
806523,,0,0.0,0.0,-2217.4,31,31,100.0,1402/06
