Subscription Code,Flow Rate (l/s),Number of Negative Flows,Percentage of Negative Flows,Operating Hours (h),Consumption (m³),Number of Available Data Points,تعداد مورد انتظار,درصد اطلاعات موجود,month
122040,,0,0.0,0.0,0.0,31,31,100.0,1403/01
605432,,0,0.0,0.0,0.0,31,31,100.0,1403/01
528060,4.69,0,0.0,297.9,5038.8,31,31,100.0,1403/01
600061,15.74,0,0.0,90.7,5040.7,31,31,100.0,1403/01
529224,,0,0.0,0.0,1.4,31,31,100.0,1403/01
518992,0.91,0,0.0,8877.9,399.18,31,31,100.0,1403/01
516442,20.39,0,0.0,3356.6,31333.24,31,31,100.0,1403/01
519778,2.73,0,0.0,20155.1,491.27,31,31,100.0,1403/01
514255,,0,0.0,0.0,0.0,31,31,100.0,1403/01
603023,10.43,0,0.0,2.8,283.7,31,31,100.0,1403/01
518696,,0,0.0,0.0,0.0,31,31,100.0,1403/01
805106,,0,0.0,0.0,0.0,23,31,74.19,1403/01
603102,13.61,0,0.0,40459.6,15981.9,31,31,100.0,1403/01
514624,8.07,0,0.0,30842.6,12810.1,31,31,100.0,1403/01
521066,8.5,0,0.0,0.0,3.844,31,31,100.0,1403/01
622204,,0,0.0,0.0,0.0,31,31,100.0,1403/01
601415,2.86,0,0.0,8.1,156.179,31,31,100.0,1403/01
514971,,0,0.0,0.0,0.0,31,31,100.0,1403/01
602378,13.06,0,0.0,38460.7,35017.8,31,31,100.0,1403/01
103080,0.59,0,0.0,2777.8,1186.785,31,31,100.0,1403/01
514638,3.7,0,0.0,9.0,121.159,31,31,100.0,1403/01
515811,,0,0.0,0.0,0.0,31,31,100.0,1403/01
516503,16.27,7,22.58,35331.1,92978.53,14,31,45.16,1403/01
516646,7.2,0,0.0,0.0,1.702,31,31,100.0,1403/01
529421,,0,0.0,0.0,0.0,31,31,100.0,1403/01
515024,5.74,0,0.0,22707.6,9560.9,31,31,100.0,1403/01
622006,2.24,0,0.0,720.8,5816.83,31,31,100.0,1403/01
517446,,0,0.0,0.0,0.0,31,31,100.0,1403/01
519791,4.83,0,0.0,34674.5,12956.7,31,31,100.0,1403/01
514597,,0,0.0,0.0,0.2,31,31,100.0,1403/01
529049,28.99,0,0.0,42400.7,73473.0,31,31,100.0,1403/01
513412,52.2,1,3.23,2076.3,99589.9,31,31,100.0,1403/01
603205,22.35,0,0.0,33238.9,33469.4,31,31,100.0,1403/01
604779,2.9,0,0.0,2.3,23.92,31,31,100.0,1403/01
603426,21.49,0,0.0,10231.6,25184.4,31,31,100.0,1403/01
122254,,0,0.0,0.0,0.0,31,31,100.0,1403/01
516623,2.18,0,0.0,10.1,83.148,31,31,100.0,1403/01
209145,,0,0.0,0.0,0.0,31,31,100.0,1403/01
529126,11.78,0,0.0,11641.8,30606.1,31,31,100.0,1403/01
517948,,0,0.0,0.0,0.0,12,31,38.71,1403/01
529149,1.4,0,0.0,23900.4,566.9,31,31,100.0,1403/01
515345,,0,0.0,0.0,0.0,31,31,100.0,1403/01
514799,28.89,0,0.0,14506.6,16890.5,31,31,100.0,1403/01
603268,0.2,0,0.0,744.0,641.0,31,31,100.0,1403/01
515984,10.11,0,0.0,16134.4,14631.0,31,31,100.0,1403/01
519437,,0,0.0,0.0,0.0,31,31,100.0,1403/01
805896,1.37,0,0.0,112046.9,3645.61,31,31,100.0,1403/01
518663,,0,0.0,0.0,0.0,31,31,100.0,1403/01
515066,1.48,1,3.23,4213.5,24.7,31,31,100.0,1403/01
602895,6.7,0,0.0,0.0,2.689,31,31,100.0,1403/01
518058,2.78,0,0.0,86.6,535.49,30,31,96.77,1403/01
604970,1.6,0,0.0,42.8,2017.349,3,31,9.68,1403/01
529342,12.92,0,0.0,63536.6,33871.0,31,31,100.0,1403/01
804310,3.66,1,3.23,823.8,67.142,31,31,100.0,1403/01
622032,30.6,0,0.0,1649.2,51948.0,31,31,100.0,1403/01
516141,2.51,0,0.0,11.3,148.32,30,31,96.77,1403/01
603351,20.69,0,0.0,39903.0,50343.0,31,31,100.0,1403/01
514008,3.86,0,0.0,1251.9,6321.7,31,31,100.0,1403/01
622014,12.17,0,0.0,109339.5,26174.0,31,31,100.0,1403/01
806498,1.65,3,9.68,168260.1,232.83,31,31,100.0,1403/01
911898,2.54,0,0.0,17184.3,506.71,31,31,100.0,1403/01
622083,14.55,0,0.0,17025.2,38016.34,31,31,100.0,1403/01
603096,28.53,0,0.0,1.6,263.475,31,31,100.0,1403/01
622027,21.38,0,0.0,22386.9,34060.6,31,31,100.0,1403/01
604025,1.5,0,0.0,15058.6,3739.2,31,31,100.0,1403/01
804939,3.12,0,0.0,6.0,121.552,31,31,100.0,1403/01
541192,1.45,0,0.0,6.5,27.265,31,31,100.0,1403/01
203700,0.63,0,0.0,15482.7,1722.54,31,31,100.0,1403/01
604652,,0,0.0,0.0,0.0,31,31,100.0,1403/01
603101,19.76,1,3.23,8112.3,17875.7,31,31,100.0,1403/01
516214,1.37,0,0.0,144.2,361.632,31,31,100.0,1403/01
513505,32.05,0,0.0,23316.6,25485.8,31,31,100.0,1403/01
200708,,0,0.0,0.0,1.021,31,31,100.0,1403/01
517400,1.75,0,0.0,26.1,377.08,31,31,100.0,1403/01
530034,,0,0.0,0.0,0.0,31,31,100.0,1403/01
529043,4.23,0,0.0,2377.0,10774.2,31,31,100.0,1403/01
518723,,0,0.0,0.0,0.0,31,31,100.0,1403/01
609183,,0,0.0,0.0,0.0,31,31,100.0,1403/01
529334,10.51,0,0.0,841153.8,23578.0,31,31,100.0,1403/01
519874,2.86,0,0.0,6530.6,1295.07,31,31,100.0,1403/01
514003,,0,0.0,0.0,0.0,31,31,100.0,1403/01
515493,4.64,0,0.0,2545.1,5355.3,31,31,100.0,1403/01
200893,9.6,0,0.0,15.0,514.3,31,31,100.0,1403/01
122092,,0,0.0,0.0,0.0,31,31,100.0,1403/01
517892,2.46,0,0.0,2.1,51.206,31,31,100.0,1403/01
514051,0.54,0,0.0,5.7,14.498,31,31,100.0,1403/01
609098,22.54,0,0.0,8334.5,588351.6,30,31,96.77,1403/01
911408,0.4,0,0.0,0.2,1.195,31,31,100.0,1403/01
518036,,0,0.0,0.0,0.0,31,31,100.0,1403/01
517975,,0,0.0,0.0,0.0,31,31,100.0,1403/01
603424,17.1,0,0.0,1.6,160832.4,31,31,100.0,1403/01
603256,1.55,0,0.0,18.2,160.48,30,31,96.77,1403/01
201271,0.72,9,29.03,1018.3,80.743,31,31,100.0,1403/01
514507,9.68,0,0.0,1444.8,14847.9,31,31,100.0,1403/01
529053,12.93,0,0.0,216924.0,30538.0,30,31,96.77,1403/01
514521,8.31,0,0.0,149.7,4462.0,31,31,100.0,1403/01
209327,,0,0.0,0.0,0.0,23,31,74.19,1403/01
209595,0.88,0,0.0,1131.2,81.028,31,31,100.0,1403/01
514265,4.11,0,0.0,46499.5,2309.9,31,31,100.0,1403/01
518807,0.43,4,12.9,227.2,3.871,31,31,100.0,1403/01
517055,10.74,0,0.0,41108.7,10096.8,30,31,96.77,1403/01
805294,,0,0.0,0.0,0.0,31,31,100.0,1403/01
529171,3.35,0,0.0,224212.3,8249.6,31,31,100.0,1403/01
529033,7.36,0,0.0,471.3,12437.715,31,31,100.0,1403/01
804849,,0,0.0,0.0,0.0,23,31,74.19,1403/01
103815,1.39,0,0.0,29.2,93.925,31,31,100.0,1403/01
529088,17.28,0,0.0,17536.6,42731.0,31,31,100.0,1403/01
514048,3.15,0,0.0,4162.3,3131.288,31,31,100.0,1403/01
515399,7.58,0,0.0,61.6,1676.5,31,31,100.0,1403/01
603144,15.57,2,6.45,57118.1,207517.3,31,31,100.0,1403/01
524949,,0,0.0,0.0,0.0,31,31,100.0,1403/01
515672,2.97,2,6.45,361.1,36.959,31,31,100.0,1403/01
529228,18.2,0,0.0,52011.2,48617.0,31,31,100.0,1403/01
604346,2.89,0,0.0,9932.6,731.96,8,31,25.81,1403/01
519681,3.47,0,0.0,10.8,682.28,9,31,29.03,1403/01
515807,,0,0.0,0.0,0.0,15,31,48.39,1403/01
603060,13.38,0,0.0,32368.0,34361.4,31,31,100.0,1403/01
000163,,0,0.0,0.0,0.0,22,31,70.97,1403/01
514699,,0,0.0,0.0,0.3,31,31,100.0,1403/01
516805,18.21,0,0.0,688.5,41784.17,31,31,100.0,1403/01
514696,43.72,0,0.0,72443.4,54369.0,31,31,100.0,1403/01
514698,,0,0.0,0.0,0.0,31,31,100.0,1403/01
517814,17.91,0,0.0,29627.0,44141.4,31,31,100.0,1403/01
608154,,0,0.0,0.0,0.0,31,31,100.0,1403/01
107024,1.85,0,0.0,3543.4,324.14,31,31,100.0,1403/01
524775,,0,0.0,0.0,0.0,31,31,100.0,1403/01
514949,11.99,0,0.0,2012.4,21097.0,31,31,100.0,1403/01
514604,8.6,0,0.0,740.9,22909.8,31,31,100.0,1403/01
514806,4.4,0,0.0,11224.8,8407.4,31,31,100.0,1403/01
604263,,0,0.0,0.0,0.0,31,31,100.0,1403/01
618005,7.07,0,0.0,1406.2,14834.83,30,31,96.77,1403/01
518158,3.64,0,0.0,233.5,1029.272,31,31,100.0,1403/01
805873,,0,0.0,0.0,0.1,31,31,100.0,1403/01
618309,1.82,0,0.0,29.1,282.352,24,31,77.42,1403/01
541975,1.29,0,0.0,10465.5,1081.76,31,31,100.0,1403/01
541193,2.38,0,0.0,643.4,414.552,31,31,100.0,1403/01
515415,5.2,0,0.0,0.3,5.649,31,31,100.0,1403/01
527807,0.99,0,0.0,287.1,1006.256,31,31,100.0,1403/01
514499,1.4,0,0.0,0.5,4.316,31,31,100.0,1403/01
515821,,0,0.0,0.0,0.0,11,31,35.48,1403/01
804851,,0,0.0,0.0,0.1,31,31,100.0,1403/01
529183,,0,0.0,0.0,2.8,31,31,100.0,1403/01
515843,10.91,0,0.0,219.7,8630.3,12,31,38.71,1403/01
514475,17.6,0,0.0,521.9,32054.5,31,31,100.0,1403/01
805468,,0,0.0,0.0,79.1,31,31,100.0,1403/01
517935,,0,0.0,0.0,0.0,31,31,100.0,1403/01
201474,0.77,0,0.0,704.3,2020.8,31,31,100.0,1403/01
301129,,0,0.0,0.0,0.0,31,31,100.0,1403/01
528010,,0,0.0,0.0,0.0,31,31,100.0,1403/01
805645,1.23,0,0.0,17.4,101.801,31,31,100.0,1403/01
516876,2.65,0,0.0,4.4,71.131,31,31,100.0,1403/01
603552,5.34,6,19.35,23108.5,1828.62,31,31,100.0,1403/01
521208,0.36,0,0.0,3629.0,439.953,31,31,100.0,1403/01
518075,0.2,0,0.0,31.5,27.344,31,31,100.0,1403/01
14211222,,0,0.0,0.0,0.0,24,31,77.42,1403/01
605149,,0,0.0,0.0,0.0,31,31,100.0,1403/01
910519,3.69,0,0.0,4218.8,6288.773,31,31,100.0,1403/01
604336,5.3,0,0.0,18176.4,3539.95,31,31,100.0,1403/01
603388,4.84,0,0.0,775.3,12285.6,31,31,100.0,1403/01
603379,2.42,0,0.0,7334.2,4110.91,31,31,100.0,1403/01
529118,22.06,0,0.0,16188.4,57489.9,31,31,100.0,1403/01
609196,1.56,0,0.0,99.9,625.986,31,31,100.0,1403/01
603033,16.16,0,0.0,832.1,5761.0,31,31,100.0,1403/01
529181,12.1,0,0.0,47324.2,22462.3,31,31,100.0,1403/01
603160,15.74,3,9.68,222029.4,17959.7,31,31,100.0,1403/01
516014,,0,0.0,0.0,0.796,29,31,93.55,1403/01
514259,14.52,0,0.0,3190.1,245.86,31,31,100.0,1403/01
519754,3.96,0,0.0,158535.4,5429.3,22,31,70.97,1403/01
911729,,0,0.0,0.0,0.0,31,31,100.0,1403/01
603272,,0,0.0,0.0,0.0,31,31,100.0,1403/01
603341,,0,0.0,0.0,0.0,20,31,64.52,1403/01
603376,9.56,0,0.0,36002.2,25636.3,31,31,100.0,1403/01
515626,26.59,0,0.0,752.0,70940.67,31,31,100.0,1403/01
515625,,0,0.0,0.0,0.0,31,31,100.0,1403/01
804859,0.68,0,0.0,1529.4,152.55,31,31,100.0,1403/01
622273,,0,0.0,0.0,1.682,31,31,100.0,1403/01
516762,,0,0.0,0.0,0.0,12,31,38.71,1403/01
515904,12.05,0,0.0,3567.3,66423.7,16,31,51.61,1403/01
514394,6.57,0,0.0,4812.4,3604.9,31,31,100.0,1403/01
14211248,,0,0.0,0.0,0.0,23,31,74.19,1403/01
603622,,0,0.0,0.0,0.0,31,31,100.0,1403/01
603132,30.8,0,0.0,308.2,283666.451,31,31,100.0,1403/01
529148,8.55,0,0.0,108529.0,22550.4,31,31,100.0,1403/01
529069,22.96,0,0.0,103343.7,24068.3,31,31,100.0,1403/01
805646,0.69,1,3.23,83921.8,18022.58,31,31,100.0,1403/01
25252,,0,0.0,0.0,1.351,31,31,100.0,1403/01
518127,,0,0.0,0.0,0.0,31,31,100.0,1403/01
527290,0.99,0,0.0,68.8,249.532,30,31,96.77,1403/01
209290,0.1,0,0.0,539.8,194.4,31,31,100.0,1403/01
603278,21.12,0,0.0,4.3,380.0,31,31,100.0,1403/01
603277,18.13,0,0.0,52029.1,20997.0,31,31,100.0,1403/01
517809,8.44,1,3.23,6796.2,17795.24,31,31,100.0,1403/01
514431,13.23,0,0.0,24907.2,7068.6,31,31,100.0,1403/01
517810,33.31,0,0.0,70.6,9884.6,31,31,100.0,1403/01
519720,,0,0.0,0.0,0.0,31,31,100.0,1403/01
805031,0.1,0,0.0,687.3,247.7,31,31,100.0,1403/01
529164,21.52,0,0.0,1500.3,50477.64,31,31,100.0,1403/01
804476,,0,0.0,0.0,0.0,31,31,100.0,1403/01
518452,10.16,0,0.0,67044.1,26986.5,31,31,100.0,1403/01
529202,17.01,0,0.0,18208.2,34386.0,31,31,100.0,1403/01
514867,,0,0.0,0.0,0.57,31,31,100.0,1403/01
514648,3.66,0,0.0,53517.7,2325.2,31,31,100.0,1403/01
515031,17.22,0,0.0,59308.8,33085.4,31,31,100.0,1403/01
514365,8.6,0,0.0,33465.9,10523.5,31,31,100.0,1403/01
524002,2.3,0,0.0,5.8,108.017,31,31,100.0,1403/01
518624,1.75,0,0.0,2.7,17.463,31,31,100.0,1403/01
515216,0.68,2,6.45,10.7,9.641,31,31,100.0,1403/01
122045,1.2,0,0.0,12.1,89.478,31,31,100.0,1403/01
514054,,0,0.0,0.0,0.0,14,31,45.16,1403/01
527204,1.27,0,0.0,13954.5,644.64,31,31,100.0,1403/01
519856,,0,0.0,0.0,0.0,31,31,100.0,1403/01
513475,34.62,0,0.0,8350.7,12308.7,6,31,19.35,1403/01
608600,,0,0.0,0.0,0.0,31,31,100.0,1403/01
804911,,0,0.0,0.0,0.0,31,31,100.0,1403/01
516826,,0,0.0,0.0,0.0,12,31,38.71,1403/01
924076,,0,0.0,0.0,0.0,31,31,100.0,1403/01
603159,14.0,0,0.0,26579.0,27877.3,31,31,100.0,1403/01
603404,16.41,0,0.0,27803.3,36432.3,31,31,100.0,1403/01
603044,23.12,1,3.23,96358.6,37930.4,31,31,100.0,1403/01
529020,0.8,0,0.0,703.7,2026.6,31,31,100.0,1403/01
517164,,0,0.0,0.0,0.0,31,31,100.0,1403/01
516060,0.1,0,0.0,668.2,240.3,31,31,100.0,1403/01
515093,8.73,0,0.0,12661.0,18712.8,31,31,100.0,1403/01
603203,28.79,0,0.0,43540.4,44680.6,31,31,100.0,1403/01
514691,7.71,0,0.0,248895.0,20675.0,31,31,100.0,1403/01
515384,4.56,0,0.0,69950.6,12181.4,31,31,100.0,1403/01
514700,17.48,0,0.0,236.8,15037.6,13,31,41.94,1403/01
14211304,,0,0.0,0.0,4.711,30,31,96.77,1403/01
520579,5.07,0,0.0,984.7,513.24,31,31,100.0,1403/01
515545,,0,0.0,0.0,58.0,31,31,100.0,1403/01
514187,7.36,0,0.0,9733.2,18117.4,31,31,100.0,1403/01
603484,8.6,2,6.45,230253.0,5766.8,31,31,100.0,1403/01
516027,8.05,1,3.23,229575.7,5984.5,31,31,100.0,1403/01
514557,,0,0.0,0.0,0.0,31,31,100.0,1403/01
122043,2.99,0,0.0,212.8,2309.37,31,31,100.0,1403/01
519024,2.34,2,6.45,0.2,11.464,31,31,100.0,1403/01
603046,9.46,3,9.68,507603.5,10080.01,31,31,100.0,1403/01
604374,,0,0.0,0.0,0.0,7,31,22.58,1403/01
303428,,0,0.0,0.0,0.01,31,31,100.0,1403/01
519523,,0,0.0,0.0,0.01,31,31,100.0,1403/01
525860,,0,0.0,0.0,0.0,31,31,100.0,1403/01
517993,0.3,0,0.0,744.0,806.1,31,31,100.0,1403/01
203735,,0,0.0,0.0,0.0,31,31,100.0,1403/01
516234,3.24,0,0.0,4.1,120.602,31,31,100.0,1403/01
805486,0.52,0,0.0,3.4,7.287,31,31,100.0,1403/01
529193,,0,0.0,0.0,0.0,8,31,25.81,1403/01
515367,1.01,0,0.0,14186.6,885.01,31,31,100.0,1403/01
14211073,,0,0.0,0.0,675.4,31,31,100.0,1403/01
103858,29.17,3,9.68,187725.7,61350.78,31,31,100.0,1403/01
103925,,0,0.0,0.0,0.0,31,31,100.0,1403/01
518193,8.56,0,0.0,41378.8,6247.3,31,31,100.0,1403/01
پاساژ ماهان,,0,0.0,0.0,0.0,8,31,25.81,1403/01
14211208,,0,0.0,0.0,2.004,22,31,70.97,1403/01
517658,2.21,0,0.0,9392.6,868.79,31,31,100.0,1403/01
300290,3.53,0,0.0,153.8,28.179,31,31,100.0,1403/01
515930,2.7,0,0.0,1.4,19.728,31,31,100.0,1403/01
806550,23.7,0,0.0,6549.6,28437.5,31,31,100.0,1403/01
88888,,0,0.0,0.0,18.589,31,31,100.0,1403/01
804938,,0,0.0,0.0,0.0,31,31,100.0,1403/01
14211168,,0,0.0,0.0,2450.113,30,31,96.77,1403/01
602518,4.56,0,0.0,3754.0,591.73,31,31,100.0,1403/01
615882,,0,0.0,0.0,0.0,31,31,100.0,1403/01
518828,,0,0.0,0.0,0.0,31,31,100.0,1403/01
100507,0.75,3,9.68,22884.4,64.525,31,31,100.0,1403/01
515771,4.55,0,0.0,2375.0,1533.29,31,31,100.0,1403/01
4199990,,0,0.0,0.0,0.001,31,31,100.0,1403/01
622061,6.17,0,0.0,4014.4,12761.35,31,31,100.0,1403/01
529133,3.1,0,0.0,744.0,8328.2,31,31,100.0,1403/01
514483,2.1,0,0.0,0.0,0.0,31,31,100.0,1403/01
529385,8.9,0,0.0,237966.7,13298.1,31,31,100.0,1403/01
530058,,0,0.0,0.0,0.0,31,31,100.0,1403/01
804120,,0,0.0,0.0,0.0,31,31,100.0,1403/01
804229,,0,0.0,0.0,0.0,31,31,100.0,1403/01
529055,29.91,0,0.0,192.9,21219.7,31,31,100.0,1403/01
518054,,0,0.0,0.0,0.0,31,31,100.0,1403/01
518918,,0,0.0,0.0,0.0,31,31,100.0,1403/01
107145,2.06,9,29.03,883470.4,1368317.0,31,31,100.0,1403/01
107149,,0,0.0,0.0,4070.8,13,31,41.94,1403/01
107143,,0,0.0,0.0,47.4,31,31,100.0,1403/01
103193,37.25,0,0.0,4245.9,69986.4,31,31,100.0,1403/01
103209,,0,0.0,0.0,0.0,31,31,100.0,1403/01
517373,1.5,0,0.0,121390.8,106.51,27,31,87.1,1403/01
518995,,0,0.0,0.0,0.0,31,31,100.0,1403/01
805761,1.75,0,0.0,133.9,813.1,31,31,100.0,1403/01
615183,,0,0.0,0.0,3.231,18,31,58.06,1403/01
14211140,,0,0.0,0.0,270.686,27,31,87.1,1403/01
14211211,,0,0.0,0.0,0.0,30,31,96.77,1403/01
622618,,0,0.0,0.0,0.297,29,31,93.55,1403/01
602980,10.0,0,0.0,35.0,2040.8,31,31,100.0,1403/01
529434,1.75,0,0.0,28482.6,2366.35,31,31,100.0,1403/01
608960,0.55,2,6.45,3445.3,6232.506,31,31,100.0,1403/01
911019,,0,0.0,0.0,0.0,12,31,38.71,1403/01
516081,1.48,0,0.0,637.2,3293.21,31,31,100.0,1403/01
925247,,0,0.0,0.0,0.0,31,31,100.0,1403/01
201250,,0,0.0,0.0,0.0,20,31,64.52,1403/01
925005,21.27,0,0.0,141904.7,41849.0,31,31,100.0,1403/01
102290,37.78,0,0.0,88.6,11554.7,31,31,100.0,1403/01
520009,1.49,0,0.0,118.6,628.322,31,31,100.0,1403/02
200654,0.73,0,0.0,196.1,630.38,31,31,100.0,1403/02
622162,1.5,0,0.0,37.0,199.728,31,31,100.0,1403/02
911508,2.32,0,0.0,20.5,174.399,31,31,100.0,1403/02
805816,,0,0.0,0.0,0.0,31,31,100.0,1403/02
603182,2.94,0,0.0,517.8,5584.447,31,31,100.0,1403/02
514013,,0,0.0,0.0,0.0,31,31,100.0,1403/02
603107,19.81,0,0.0,339.6,24401.4,31,31,100.0,1403/02
517963,17.69,0,0.0,615.3,43591.3,31,31,100.0,1403/02
603444,6.39,0,0.0,11.9,276.6,30,31,96.77,1403/02
518606,0.68,0,0.0,573.0,1336.46,31,31,100.0,1403/02
514600,2.13,0,0.0,267.6,1850.64,31,31,100.0,1403/02
518430,5.43,0,0.0,12.2,316.43,31,31,100.0,1403/02
608033,2.14,0,0.0,191.1,1486.95,31,31,100.0,1403/02
529338,20.61,0,0.0,356.1,26351.7,31,31,100.0,1403/02
514765,22.25,0,0.0,224.6,20411.0,31,31,100.0,1403/02
515650,18.16,0,0.0,323.7,14302.9,31,31,100.0,1403/02
529134,11.07,0,0.0,16.0,248.5,31,31,100.0,1403/02
517638,9.19,0,0.0,38.5,1256.7,31,31,100.0,1403/02
515741,,0,0.0,0.0,0.0,31,31,100.0,1403/02
529307,,0,0.0,0.0,0.6,31,31,100.0,1403/02
805629,1.86,0,0.0,123.8,366.21,31,31,100.0,1403/02
605164,19.87,0,0.0,679.2,48732.9,31,31,100.0,1403/02
604907,2.39,0,0.0,84.8,462.0,31,31,100.0,1403/02
203320,1.21,0,0.0,642.9,2805.04,31,31,100.0,1403/02
609042,9.8,0,0.0,13.1,448.62,29,31,93.55,1403/02
518893,1.18,0,0.0,14.9,49.145,31,31,100.0,1403/02
515411,2.96,0,0.0,28.0,305.87,31,31,100.0,1403/02
805027,0.2,0,0.0,608.5,438.0,31,31,100.0,1403/02
529546,1.88,0,0.0,112.3,499.0,25,31,80.65,1403/02
514059,4.19,0,0.0,181.6,2715.09,31,31,100.0,1403/02
603353,2.52,0,0.0,14.6,130.0,31,31,100.0,1403/02
601581,2.68,0,0.0,99.7,970.8,31,31,100.0,1403/02
541772,5.39,0,0.0,38.8,799.54,31,31,100.0,1403/02
623218,8.24,0,0.0,22.5,805.08,31,31,100.0,1403/02
618400,7.87,0,0.0,4.7,171.893,31,31,100.0,1403/02
805641,7.39,0,0.0,64.5,1702.266,31,31,100.0,1403/02
515422,17.92,0,0.0,171.1,8843.5,9,31,29.03,1403/02
513657,,0,0.0,0.0,0.0,25,31,80.65,1403/02
806418,1.15,0,0.0,679.9,2878.93,31,31,100.0,1403/02
602411,1.56,0,0.0,95.8,533.52,31,31,100.0,1403/02
600743,6.35,0,0.0,739.1,16893.62,31,31,100.0,1403/02
107165,5.4,0,0.0,48.0,18994.9,31,31,100.0,1403/02
515122,13.6,0,0.0,730.2,35802.6,31,31,100.0,1403/02
517768,30.25,0,0.0,201.8,21854.3,31,31,100.0,1403/02
805327,,0,0.0,0.0,0.0,31,31,100.0,1403/02
603185,9.29,0,0.0,473.2,15791.8,31,31,100.0,1403/02
514487,21.35,0,0.0,272.2,21027.32,31,31,100.0,1403/02
515828,,0,0.0,0.0,0.0,31,31,100.0,1403/02
514807,11.62,0,0.0,36.1,2161.5,31,31,100.0,1403/02
515628,,0,0.0,0.0,0.0,31,31,100.0,1403/02
603161,15.08,0,0.0,224.5,17158.6,31,31,100.0,1403/02
605058,5.91,0,0.0,283.6,5655.0,31,31,100.0,1403/02
514154,0.1,0,0.0,551.2,198.2,31,31,100.0,1403/02
514711,14.57,0,0.0,404.2,22046.3,31,31,100.0,1403/02
805221,1.5,0,0.0,31.8,175.075,31,31,100.0,1403/02
514422,25.44,0,0.0,406.7,37144.5,31,31,100.0,1403/02
529072,1.58,0,0.0,95.8,716.4,31,31,100.0,1403/02
515960,1.7,0,0.0,1.4,8.734,31,31,100.0,1403/02
514579,14.86,0,0.0,476.9,26174.1,31,31,100.0,1403/02
100476,1.26,0,0.0,12.3,59.448,31,31,100.0,1403/02
301144,,0,0.0,0.0,0.2,31,31,100.0,1403/02
515854,9.66,0,0.0,439.3,15277.6,31,31,100.0,1403/02
515855,5.84,0,0.0,412.5,8668.5,31,31,100.0,1403/02
514847,1.85,0,0.0,369.4,2426.3,31,31,100.0,1403/02
515530,10.45,0,0.0,495.9,18955.26,31,31,100.0,1403/02
517015,2.37,0,0.0,31.7,273.484,31,31,100.0,1403/02
515877,,0,0.0,0.0,0.0,31,31,100.0,1403/02
102799,4.69,0,0.0,345.8,5432.3,31,31,100.0,1403/02
529229,14.24,0,0.0,475.4,24372.0,31,31,100.0,1403/02
529219,12.49,0,0.0,437.5,18693.8,31,31,100.0,1403/02
615431,,0,0.0,0.0,0.0,31,31,100.0,1403/02
911838,4.66,0,0.0,61.4,1030.08,31,31,100.0,1403/02
200934,,0,0.0,0.0,0.1,31,31,100.0,1403/02
513130,5.23,0,0.0,184.1,3533.27,31,31,100.0,1403/02
603270,12.32,0,0.0,736.1,32737.3,31,31,100.0,1403/02
804014,8.04,0,0.0,689.4,19826.1,31,31,100.0,1403/02
518716,3.46,0,0.0,663.9,8308.8,31,31,100.0,1403/02
515709,1.25,0,0.0,0.5,1.85,31,31,100.0,1403/02
806476,21.99,0,0.0,683.2,55122.1,31,31,100.0,1403/02
515565,7.9,0,0.0,26.1,6031.8,31,31,100.0,1403/02
608518,0.68,0,0.0,550.5,1348.043,31,31,100.0,1403/02
603019,25.4,0,0.0,50.1,5527.6,31,31,100.0,1403/02
603017,21.78,0,0.0,320.1,25571.1,31,31,100.0,1403/02
603015,27.27,0,0.0,34.9,3430.5,31,31,100.0,1403/02
603016,15.43,0,0.0,626.1,35717.6,31,31,100.0,1403/02
46978,7.21,0,0.0,610.5,14829.0,31,31,100.0,1403/02
601041,,0,0.0,0.0,0.0,31,31,100.0,1403/02
618408,,0,0.0,0.0,0.0,31,31,100.0,1403/02
چاه C,36.68,0,0.0,391.3,51643.4,27,31,87.1,1403/02
چاه فرگ,14.36,0,0.0,471.7,24270.7,31,31,100.0,1403/02
زندان مرکزی,,0,0.0,0.0,0.014,8,31,25.81,1403/02
زندان مرکزی,4.12,0,0.0,7.5,118.655,31,31,100.0,1403/02
806415,11.32,0,0.0,739.8,30152.9,31,31,100.0,1403/02
806416,17.55,0,0.0,299.2,18770.0,31,31,100.0,1403/02
806412,31.24,0,0.0,740.5,83303.7,31,31,100.0,1403/02
806414,12.86,0,0.0,729.9,33842.7,31,31,100.0,1403/02
806413,19.66,0,0.0,472.3,33397.3,31,31,100.0,1403/02
بیمارستان سجادیه,0.8,0,0.0,524.9,1485.787,31,31,100.0,1403/02
805438,,0,0.0,0.0,0.0,31,31,100.0,1403/02
517680,2.79,0,0.0,47.7,488.945,27,31,87.1,1403/02
517831,,0,0.0,0.0,0.0,31,31,100.0,1403/02
514804,,0,0.0,0.0,10.981,31,31,100.0,1403/02
806494,6.42,0,0.0,53.7,1255.62,31,31,100.0,1403/02
529109,35.56,0,0.0,349.0,44693.0,21,31,67.74,1403/02
529293,23.94,0,0.0,287.0,21439.2,31,31,100.0,1403/02
529047,,0,0.0,0.0,0.2,31,31,100.0,1403/02
514845,18.29,0,0.0,366.2,23872.0,18,31,58.06,1403/02
529119,0.3,0,0.0,19.7,23.151,4,31,12.9,1403/02
804989,10.47,0,0.0,233.1,9654.0,31,31,100.0,1403/02
804990,8.82,0,0.0,146.5,6918.58,31,31,100.0,1403/02
529123,4.08,0,0.0,522.0,7898.1,31,31,100.0,1403/02
