Subscription Code,License Type,County,Meter Serial,Meter Size,Installation Date,Last Connection Time,Consumption in Period (m³),Operating Hours in Period (h),Average Flow Rate in Period (l/s)
516359,کشاورزی,مشهد,909801035596.0,125.0,1400/08/24,1404/01/28 - 02:08:09,87328.79,262857.9,4.11
517715,کشاورزی,مشهد,909801035598.0,125.0,1400/08/08,1404/01/28 - 02:09:59,386518.04,639602.0,8.01
514661,کشاورزی,مشهد,909801035599.0,125.0,1400/10/21,1404/01/28 - 02:07:03,326489.05,1748412.2,14.79
517304,کشاورزی,مشهد,909801035603.0,100.0,1400/10/20,1404/01/28 - 02:10:35,340608.65,268676.5,16.73
516380,کشاورزی,مشهد,909801035613.0,150.0,1400/09/18,1404/01/28 - 02:10:35,144304.23,263807.8,4.56
517924,کشاورزی,مشهد,909801035616.0,125.0,1400/09/20,1404/01/28 - 02:10:57,139776.836,253816.7,5.81
514092,کشاورزی,مشهد,909801035617.0,125.0,1400/07/18,1404/01/28 - 03:09:48,654612.0,553863.8,13.93
514091,کشاورزی,مشهد,909801035620.0,125.0,1400/09/02,1404/01/28 - 03:10:32,19084.7,12188.9,3.02
514186,کشاورزی,مشهد,909801035621.0,125.0,1400/08/29,1404/01/28 - 02:10:34,128884.74,832760.4,5.21
516384,کشاورزی,مشهد,909801035642.0,150.0,1400/07/21,1404/01/28 - 02:10:33,983167.6,484821.5,18.02
516375,کشاورزی,مشهد,909801035643.0,150.0,1400/07/06,1404/01/28 - 03:11:01,77901.7,357870.4,5.31
516367,کشاورزی,مشهد,909801035835.0,150.0,1400/09/01,1404/01/27 - 02:10:46,1265158.9,452205.9,15.33
514952,کشاورزی,مشهد,909801036372.0,150.0,1400/07/19,1404/01/28 - 02:08:44,432514.66,72095.2,30.37
516386,کشاورزی,مشهد,909801036376.0,150.0,1400/07/21,1404/01/28 - 03:08:35,652171.9,531504.2,34.84
517929,کشاورزی,مشهد,909801036490.0,150.0,1400/06/29,1403/09/19 - 03:06:02,481293.1,1134432.8,21.77
515060,کشاورزی,مشهد,909801036501.0,150.0,1400/11/12,1404/01/28 - 02:08:39,246047.51,215185.7,10.18
516370,کشاورزی,مشهد,909801036502.0,150.0,1400/07/01,1404/01/28 - 02:06:56,317744.0,616337.7,14.83
516356,کشاورزی,مشهد,909801036548.0,150.0,1400/06/30,1404/01/28 - 02:08:15,260380.0,938767.1,11.98
514094,کشاورزی,مشهد,909801036550.0,150.0,1400/06/31,1403/08/16 - 02:09:10,480181.12,717250.1,8.51
517716,کشاورزی,مشهد,909801036551.0,150.0,1403/02/17,1404/01/28 - 01:29:36,0.0,,
517934,کشاورزی,مشهد,909801036562.0,200.0,1400/07/04,1404/01/28 - 02:10:25,532840.0,977245.4,23.42
515517,کشاورزی,مشهد,909801036563.0,100.0,1402/09/27,1403/07/16 - 02:10:39,0.0,,
514085,کشاورزی,مشهد,909801036642.0,150.0,1400/06/30,1404/01/28 - 02:11:15,40560.36,837809.9,2.41
514953,کشاورزی,مشهد,909801036643.0,150.0,1403/07/21,1403/10/05 - 02:09:10,0.0,,
517921,کشاورزی,مشهد,909801036677.0,150.0,1400/07/17,1404/01/28 - 02:07:37,77.33,8603.5,3.08
514664,کشاورزی,مشهد,909801036810.0,125.0,1400/10/19,1403/09/17 - 01:11:30,333546.7,282114.3,20.12
516374,کشاورزی,مشهد,909801036811.0,125.0,1400/09/03,1404/01/28 - 02:10:32,62663.55,210996.3,4.73
516354,کشاورزی,مشهد,909801036993.0,200.0,1400/08/23,1404/01/28 - 02:11:14,376099.4,367218.5,16.19
514667,کشاورزی,مشهد,909801037089.0,150.0,1400/10/18,1404/01/26 - 02:09:34,445824.0,877048.1,20.84
514813,کشاورزی,مشهد,909801037091.0,150.0,1400/10/21,1404/01/28 - 02:10:33,439713.83,578650.2,13.23
514655,کشاورزی,مشهد,909801037228.0,150.0,1400/10/19,1404/01/28 - 02:10:37,498467.64,166806.4,30.58
514098,کشاورزی,مشهد,909801037344.0,200.0,1400/09/21,1404/01/28 - 02:10:36,,,
514660,کشاورزی,مشهد,909801037520.0,150.0,1400/10/15,1404/01/23 - 03:08:53,1012483.653,285413.7,9.53
514662,کشاورزی,مشهد,909801037521.0,150.0,1400/10/14,1404/01/28 - 02:02:41,304267.23,249805.8,17.93
517919,کشاورزی,مشهد,909801037666.0,150.0,1400/10/11,1403/09/19 - 02:09:49,539565.47,353147.3,25.27
516379,کشاورزی,مشهد,909801037668.0,150.0,1400/09/25,1404/01/28 - 02:10:56,304760.93,1266091.7,12.36
514656,کشاورزی,مشهد,909801037669.0,150.0,1400/10/12,1403/08/04 - 02:10:42,216428.8,560310.3,4.72
517931,کشاورزی,مشهد,909801037698.0,200.0,1400/09/22,1404/01/27 - 03:06:31,158057.37,1348789.8,5.45
514097,کشاورزی,مشهد,909801037723.0,200.0,1400/09/24,1404/01/28 - 03:10:44,15376528.05,3583699.8,4.01
517925,کشاورزی,مشهد,909801037724.0,200.0,1400/09/23,1404/01/28 - 02:07:27,5701.211,2671.9,12.47
514167,کشاورزی,مشهد,909801037832.0,200.0,1400/11/09,1403/10/05 - 02:10:32,519749.62,514886.5,10.58
516387,کشاورزی,مشهد,909801039050.0,200.0,1400/11/13,1404/01/28 - 02:10:33,825954.51,853574.2,24.49
514441,کشاورزی,مشهد,909801039169.0,200.0,1400/11/10,1403/06/27 - 02:00:55,1239527.7,1030219.9,31.7
514000,کشاورزی,مشهد,909801039170.0,200.0,1400/11/11,1404/01/28 - 02:10:32,354932.56,971601.2,14.41
608631,کشاورزی,کاشمر,909801049966.0,50.0,1401/12/24,1404/01/28 - 03:08:24,38.127,,1.5
801145970814,کشاورزی,مشهد,801145970814.0,200.0,1398/08/14,,,,
530185,کشاورزی,مشهد,909801048248.0,100.0,1402/02/04,1403/06/06 - 02:17:22,0.0,,
603079,کشاورزی,تربت حیدریه,909801044407.0,150.0,1401/05/11,1404/01/28 - 02:11:37,325302.8,24137.4,24.93
603078,کشاورزی,تربت حیدریه,909801044821.0,150.0,1401/05/11,1404/01/22 - 02:05:11,361055.9,85836.8,22.11
514393,کشاورزی,مشهد,909801032598.0,125.0,1399/05/14,1403/06/04 - 23:27:04,-24.735,2.5,0.3
529083,کشاورزی,مشهد,909801035427.0,150.0,1400/04/09,1404/01/28 - 02:10:49,367843.7,1011060.3,19.3
529124,کشاورزی,مشهد,909801032597.0,125.0,1399/05/22,1403/08/16 - 01:19:01,990350.9,12646745.9,7.84
514472,کشاورزی,مشهد,909801040530.0,100.0,1401/01/17,1404/01/28 - 02:08:05,295657.2,250254.3,16.55
100534,کشاورزی,سبزوار,909801056226.0,125.0,1402/11/03,1404/01/28 - 02:00:30,,,
515834,کشاورزی,مشهد,909801032706.0,50.0,1399/07/10,1404/01/28 - 02:10:31,44089.83,1801651.8,2.04
521081,کشاورزی,درگز,909801037876.0,80.0,1401/08/08,1404/01/28 - 03:10:35,4.676,,
805846,کشاورزی,نیشابور,909801058194.0,50.0,1402/10/04,1404/01/17 - 02:03:07,,,
910403,کشاورزی,تربت جام,909801046771.0,80.0,1402/05/29,1404/01/28 - 03:10:00,6060.7,1203.0,1.39
516735,کشاورزی,مشهد,909801034704.0,150.0,1400/02/27,1403/10/25 - 02:11:25,216689.4,963017.2,10.88
515698,کشاورزی,مشهد,909801035228.0,100.0,1400/03/23,1404/01/28 - 02:10:35,92670.84,973099.1,4.06
529179,کشاورزی,مشهد,909801037627.0,125.0,1400/12/14,1404/01/28 - 03:10:33,466552.2,270656.3,23.2
603244,کشاورزی,تربت حیدریه,909801054137.0,150.0,1402/06/08,1404/01/28 - 03:09:29,,,
529052,کشاورزی,مشهد,909801034772.0,150.0,1400/01/23,1404/01/28 - 03:10:38,389504.5,1038757.7,17.39
603367,کشاورزی,تربت حیدریه,909801050825.0,150.0,1402/04/29,1403/02/10 - 02:57:41,2.714,0.1,19.17
514710,کشاورزی,مشهد,909801032662.0,150.0,1399/06/05,1404/01/13 - 01:55:40,234438.2,8760.0,7.4
622255,کشاورزی,تربت حیدریه,909801053576.0,150.0,1402/08/19,1404/01/28 - 03:06:19,,,
519093,کشاورزی,مشهد,909801041740.0,100.0,1401/10/06,1403/12/07 - 02:05:57,102192.07,7831.5,17.12
302465,کشاورزی,گناباد,909801047562.0,80.0,1403/04/04,1404/01/28 - 03:09:54,0.0,,
603012,کشاورزی,تربت حیدریه,909801058057.0,150.0,1403/05/14,1404/01/28 - 03:08:47,,,
514047,کشاورزی,مشهد,909801037849.0,100.0,1400/11/20,1404/01/28 - 02:10:39,140386.1,537154.5,6.06
515812,کشاورزی,مشهد,909801032462.0,150.0,1399/04/23,1404/01/28 - 02:11:21,146872.8,1167439.9,34.15
515271,کشاورزی,مشهد,909801033237.0,125.0,1399/08/16,1404/01/28 - 02:07:37,508914.8,1223150.2,5.32
622037,کشاورزی,تربت حیدریه,909801058312.0,150.0,1403/02/23,1404/01/26 - 02:54:02,,,
912918,کشاورزی,تایباد,909801032596.0,125.0,1399/06/13,1402/11/27 - 02:08:57,65599.59,522604.3,8.75
912919,کشاورزی,تایباد,909801032646.0,100.0,1399/06/13,1403/02/05 - 14:30:53,32113.02,56989.9,5.2
514006,کشاورزی,مشهد,909801041203.0,150.0,1401/01/31,1404/01/28 - 02:11:10,417953.4,402269.0,20.75
604400,کشاورزی,تربت حیدریه,909801032129.0,80.0,1399/03/08,1404/01/28 - 03:08:16,59874.34,1082016.9,1.03
529371,کشاورزی,مشهد,909801056585.0,125.0,1403/02/13,1404/01/28 - 03:08:46,,,
600204,کشاورزی,تربت حیدریه,909801056087.0,80.0,1402/09/02,1404/01/28 - 02:43:29,,,
603099,کشاورزی,تربت حیدریه,909801056985.0,200.0,1403/02/08,1404/01/28 - 03:08:50,,,
604120,کشاورزی,تربت حیدریه,909801048159.0,80.0,1402/08/18,1403/02/30 - 03:12:14,0.0,,
805082,کشاورزی,نیشابور,909801033612.0,50.0,1399/10/15,1404/01/28 - 03:10:40,3160.766,23195.2,1.06
912528,کشاورزی,تایباد,909801033647.0,80.0,1399/12/04,1404/01/28 - 02:11:03,37973.7,193136.1,7.69
514198,کشاورزی,مشهد,909801041686.0,100.0,1401/09/09,1404/01/28 - 02:08:07,8070.238,2054.9,5.97
519086,کشاورزی,مشهد,909801034462.0,50.0,1400/02/08,1404/01/28 - 03:10:41,29142.383,114586.8,2.36
924098,کشاورزی,تربت جام,909801049586.0,100.0,1402/08/25,1404/01/28 - 03:10:34,0.0,,
514224,کشاورزی,مشهد,909801032255.0,150.0,1399/02/10,1404/01/28 - 02:10:34,87143.28,55070.0,9.58
622004,کشاورزی,تربت حیدریه,909801047472.0,125.0,1402/02/18,1404/01/28 - 03:10:37,0.0,,
603013,کشاورزی,تربت حیدریه,909801058316.0,150.0,1403/03/24,1404/01/28 - 03:07:30,,,
609084,کشاورزی,کاشمر,909801046629.0,150.0,1401/08/12,1404/01/28 - 03:10:04,135973.7,93823.0,14.67
529132,کشاورزی,مشهد,909801033543.0,150.0,1399/09/29,1404/01/28 - 03:11:14,365111.4,551311.4,14.9
603137,کشاورزی,تربت حیدریه,909801054136.0,150.0,1402/07/12,1404/01/28 - 03:11:12,,,
623155,کشاورزی,کاشمر,909801036265.0,150.0,1400/06/14,1404/01/28 - 02:10:52,203892.5,177206.6,16.95
515627,کشاورزی,مشهد,909801032735.0,150.0,1399/07/03,1404/01/28 - 03:10:43,1015180.2,344705.8,11.75
603025,کشاورزی,تربت حیدریه,909801053577.0,150.0,1402/08/08,1404/01/28 - 03:10:22,,,
529300,کشاورزی,مشهد,909801032396.0,125.0,1399/04/04,1404/01/28 - 02:10:55,3299469.0,1754967.7,34.04
514349,کشاورزی,مشهد,909801033307.0,200.0,1399/09/03,1404/01/28 - 02:10:35,533970.5,2777424.0,31.19
603063,کشاورزی,تربت حیدریه,909801054134.0,150.0,1402/06/05,1404/01/28 - 03:10:56,,,
530361,کشاورزی,مشهد,909801037867.0,80.0,1401/02/05,1404/01/28 - 02:07:00,0.0,,
514584,کشاورزی,مشهد,909801049725.0,200.0,1401/11/23,1402/04/02 - 03:10:29,18561.86,1990.7,17.71
209025,کشاورزی,درگز,909801047613.0,50.0,1401/09/07,1404/01/28 - 03:08:55,2240.945,418.5,1.64
516771,کشاورزی,مشهد,909801033520.0,50.0,1399/09/12,1403/12/29 - 03:06:18,12914.25,1419774.3,0.88
603007,کشاورزی,تربت حیدریه,909801049053.0,150.0,1402/03/14,1404/01/28 - 03:11:00,0.0,,
518384,کشاورزی,مشهد,909801033880.0,100.0,1399/11/06,1404/01/27 - 03:10:09,283.465,96.9,3.5
516941,کشاورزی,مشهد,909801036564.0,100.0,1400/06/17,1404/01/25 - 02:02:01,374215.3,254303.4,19.04
302006,کشاورزی,گناباد,909801050744.0,50.0,1402/10/15,1404/01/28 - 03:10:48,,,
514608,کشاورزی,مشهد,909801032712.0,150.0,1399/07/05,1404/01/28 - 02:11:08,1523711.3,5405.9,22.99
805147,کشاورزی,نیشابور,909801048179.0,150.0,1401/09/29,1404/01/28 - 03:10:26,52518.75,1557.1,19.87
302084,کشاورزی,گناباد,909801054135.0,150.0,1402/12/06,1404/01/16 - 02:38:08,,,
529035,کشاورزی,مشهد,909801058317.0,150.0,1402/11/19,1404/01/28 - 03:10:36,,,
102987,کشاورزی,سبزوار,909801048185.0,80.0,1402/10/24,1403/02/10 - 03:04:26,0.0,13.4,2.0
603070,کشاورزی,تربت حیدریه,909801052903.0,150.0,1402/12/02,1404/01/28 - 03:13:02,,,
604371,کشاورزی,تربت حیدریه,909801035268.0,50.0,1400/04/28,1404/01/28 - 02:10:31,86467.74,377580.8,3.79
529303,کشاورزی,مشهد,909801035008.0,100.0,1400/04/08,1403/08/16 - 02:02:29,247178.5,530204.4,12.12
603113,کشاورزی,تربت حیدریه,909801058119.0,150.0,1403/05/17,1404/01/28 - 03:08:20,,,
529144,کشاورزی,مشهد,909801032654.0,125.0,1399/07/19,1401/09/30 - 02:06:57,34786.65,1169099.0,2.04
514944,کشاورزی,مشهد,909801045371.0,125.0,1401/05/28,1404/01/28 - 02:10:31,7074.493,36698.2,1.8
529311,کشاورزی,مشهد,909801056384.0,125.0,1403/03/04,1404/01/28 - 03:10:36,,,
529302,کشاورزی,مشهد,909801032391.0,125.0,1399/04/12,1403/09/18 - 02:10:33,889486.9,579328.8,7.25
529129,کشاورزی,مشهد,909801046092.0,150.0,1401/08/29,1402/12/04 - 02:12:12,109876.0,5630.4,31.13
515616,کشاورزی,مشهد,909801034811.0,100.0,1400/02/13,1403/11/16 - 02:10:36,67099.03,509604.5,3.54
516036,کشاورزی,مشهد,909801032944.0,80.0,1399/10/23,1404/01/28 - 02:10:33,295558.272,486700.6,6.34
628189,کشاورزی,کاشمر,909801067575.0,50.0,1403/07/23,1404/01/28 - 03:10:37,,,
200675,کشاورزی,قوچان,909801066794.0,50.0,1403/09/15,1404/01/28 - 03:11:24,,,
101294,کشاورزی,سبزوار,909801050091.0,125.0,1402/02/23,1404/01/28 - 03:10:25,0.0,32.7,2.6
301000,کشاورزی,تربت حیدریه,909801053241.0,150.0,1402/05/08,1404/01/28 - 03:02:20,,,
804839,کشاورزی,نیشابور,909801035377.0,100.0,1400/06/09,1404/01/27 - 02:10:35,355571.92,385708.0,8.55
622048,کشاورزی,تربت حیدریه,909801052451.0,100.0,1402/08/02,1403/02/20 - 03:07:39,,,
622013,کشاورزی,تربت حیدریه,909801054122.0,150.0,1402/07/03,1404/01/28 - 03:10:42,,,
514839,کشاورزی,مشهد,909801033544.0,150.0,1399/09/20,1404/01/28 - 03:07:14,654657.8,941091.6,36.98
514266,کشاورزی,مشهد,909801032467.0,200.0,1399/04/30,1404/01/28 - 02:10:31,434619.4,779321.5,33.23
606137,کشاورزی,تربت حیدریه,909801037279.0,150.0,1400/09/21,1404/01/28 - 02:10:39,4208830.3,4720307.4,26.17
806488,کشاورزی,نیشابور,909801036864.0,50.0,1400/08/16,1404/01/28 - 02:10:10,-1595.03,0.0,
518228,کشاورزی,مشهد,909801041121.0,200.0,1401/07/27,1404/01/28 - 02:10:23,28168.74,4253.5,16.69
622256,کشاورزی,تربت حیدریه,909801061843.0,80.0,1403/03/09,1404/01/28 - 03:12:22,,,
100515,کشاورزی,سبزوار,909801039088.0,50.0,1400/11/06,1403/07/28 - 02:08:02,3989.683,6506.2,3.05
514413,کشاورزی,مشهد,909801037035.0,100.0,1400/08/10,1404/01/28 - 01:59:52,173059.57,178497.1,10.32
514517,کشاورزی,مشهد,909801032667.0,150.0,1399/06/02,1404/01/28 - 03:10:58,785511.4,619727.0,21.39
804571,کشاورزی,مشهد,909801036261.0,150.0,1400/06/24,1404/01/28 - 02:03:50,1325332.9,671928.9,19.54
529028,کشاورزی,مشهد,909801047770.0,150.0,1401/09/17,1403/01/09 - 03:01:47,98280.13,1587.5,32.14
529166,کشاورزی,مشهد,909801033360.0,150.0,1399/10/16,1404/01/28 - 02:07:38,-170120.8,152154.4,12.6
604003,کشاورزی,تربت حیدریه,909801052357.0,80.0,1402/09/08,1403/08/30 - 02:37:43,,,
515318,کشاورزی,مشهد,909801032092.0,200.0,1398/11/28,1404/01/28 - 02:09:50,723888.9,474947.5,31.26
514565,کشاورزی,مشهد,909801041128.0,50.0,1401/02/08,1404/01/28 - 02:08:16,179128.89,696716.8,6.57
514990,کشاورزی,مشهد,909801039192.0,125.0,1401/01/20,1404/01/28 - 02:07:26,151897.7,324332.9,8.12
604745,کشاورزی,تربت حیدریه,909801057398.0,80.0,1403/08/03,1404/01/28 - 03:10:32,,,
628052,کشاورزی,کاشمر,909801037469.0,50.0,1401/02/26,1404/01/28 - 02:10:43,1379.871,531.2,4.89
603355,کشاورزی,تربت حیدریه,909801064594.0,125.0,1403/06/08,1404/01/28 - 03:11:14,,,
100363,کشاورزی,سبزوار,909801063978.0,50.0,1403/03/28,1404/01/26 - 03:10:47,,,
529017,کشاورزی,مشهد,909801034005.0,100.0,1399/11/11,1403/06/05 - 00:42:52,153742.79,223962.7,9.23
622140,کشاورزی,تربت حیدریه,909801037473.0,50.0,1400/12/13,1403/11/10 - 03:11:08,55856.9,8614.0,1.8
529290,کشاورزی,مشهد,909801041739.0,100.0,1401/08/05,1404/01/28 - 02:10:33,92459.38,16587.8,12.34
515004,کشاورزی,مشهد,909801063157.0,150.0,1403/03/31,1404/01/28 - 03:06:26,,,
529010,کشاورزی,مشهد,909801045531.0,150.0,1401/07/06,1404/01/17 - 03:04:13,214511.8,66446.6,23.71
529227,کشاورزی,مشهد,909801035276.0,150.0,1400/04/08,1404/01/28 - 02:10:34,377422.1,794295.5,20.34
615327,کشاورزی,تربت حیدریه,909801037804.0,50.0,1400/10/12,1402/04/02 - 02:11:18,119798.013,142093.1,7.36
805513,کشاورزی,نیشابور,909801037021.0,100.0,1400/09/25,1404/01/26 - 03:13:31,193443.4,1783596.3,7.92
514684,کشاورزی,مشهد,909801037181.0,150.0,1401/01/29,1403/09/24 - 01:34:07,295924.1,53563.9,15.73
514756,کشاورزی,مشهد,909801032645.0,100.0,1399/05/17,1403/06/05 - 02:07:42,135363.1,305458.2,13.1
805188,کشاورزی,نیشابور,909801058381.0,150.0,1403/05/31,1404/01/28 - 03:07:36,,,
518607,کشاورزی,مشهد,909801032085.0,150.0,1398/12/06,1403/12/27 - 10:53:52,1138193.2,633951.9,27.01
604908,کشاورزی,تربت حیدریه,909801053979.0,200.0,1403/03/16,1404/01/28 - 03:11:28,,,
529018,کشاورزی,مشهد,605621980605.0,150.0,1398/09/10,1404/01/28 - 03:10:41,439690.42,166852.0,23.64
514850,کشاورزی,مشهد,909801032484.0,50.0,1399/05/19,1403/06/04 - 23:53:59,49015.1,207267.3,4.26
603047,کشاورزی,تربت حیدریه,909801065659.0,150.0,1403/05/25,1404/01/28 - 03:11:29,,,
604360,کشاورزی,تربت حیدریه,909801039074.0,50.0,1401/02/10,1404/01/21 - 01:54:14,1279.564,10925.3,1.18
604846,کشاورزی,تربت حیدریه,909801035272.0,50.0,1400/05/17,1404/01/27 - 02:03:02,56162.88,177536.3,2.08
604893,کشاورزی,تربت حیدریه,909801034826.0,50.0,1400/01/31,1404/01/11 - 02:07:01,329802.09,510273.9,5.27
604258,کشاورزی,تربت حیدریه,909801033521.0,50.0,1399/09/26,1402/10/07 - 01:54:43,5072.243,33782.3,2.37
515948,کشاورزی,مشهد,909801035279.0,100.0,1400/07/11,1404/01/28 - 02:10:26,,,
529187,کشاورزی,مشهد,909801032669.0,150.0,1399/06/15,1404/01/24 - 02:04:23,314410.8,113709.8,30.08
529253,کشاورزی,مشهد,909801032875.0,125.0,1399/06/10,1403/01/06 - 02:57:12,132511.9,335250.3,11.05
622239,کشاورزی,تربت حیدریه,909801052381.0,50.0,1402/05/11,1404/01/28 - 03:10:40,,,
603171,کشاورزی,تربت حیدریه,909801058268.0,150.0,1403/06/21,1404/01/28 - 03:10:43,,,
607067,کشاورزی,خواف,909801034859.0,80.0,1400/03/27,1401/12/23 - 02:10:32,169951.2,1040651.5,10.31
805272,کشاورزی,نیشابور,909801048261.0,80.0,1402/04/06,1402/09/08 - 02:41:19,0.0,12.7,3.4
200792,کشاورزی,قوچان,909801056230.0,125.0,1403/03/16,1403/12/16 - 03:10:17,,,
529359,کشاورزی,مشهد,909801033141.0,100.0,1399/10/02,1404/01/28 - 02:09:33,630068.7,621351.8,8.45
514506,کشاورزی,مشهد,909801035196.0,100.0,1400/03/03,1404/01/26 - 02:08:50,78338.5,1618470.2,3.22
604023,کشاورزی,تربت حیدریه,909801061629.0,50.0,1403/02/30,1404/01/28 - 03:10:36,,,
529173,کشاورزی,مشهد,909801062089.0,200.0,1403/03/03,1404/01/28 - 03:10:46,,,
529128,کشاورزی,مشهد,909801055907.0,100.0,1402/09/29,1404/01/25 - 02:37:15,,,
603162,کشاورزی,تربت حیدریه,909801054119.0,150.0,1402/08/01,1404/01/28 - 03:10:49,,,
100016,کشاورزی,سبزوار,909801039105.0,150.0,1400/11/04,1401/06/04 - 02:11:02,244820.73,184547.6,22.29
605386,کشاورزی,تربت حیدریه,909801035070.0,100.0,1400/03/08,1403/02/28 - 02:10:37,78981.24,468685.1,6.28
517218,کشاورزی,مشهد,909801039481.0,50.0,1401/03/25,1404/01/28 - 02:10:43,601.828,621.4,2.7
301167,کشاورزی,گناباد,909801054213.0,100.0,1403/04/06,1404/01/28 - 03:08:46,,,
300355,کشاورزی,گناباد,909801059519.0,80.0,1403/04/12,1404/01/28 - 03:08:42,,,
529424,کشاورزی,مشهد,909801032077.0,125.0,1398/11/20,1404/01/28 - 02:07:41,-14409.07,15983.3,2.05
107410,کشاورزی,سبزوار,909801041495.0,150.0,1401/03/19,1404/01/28 - 02:10:35,508599.1,35960.4,30.14
805541,کشاورزی,مشهد,909801046025.0,125.0,1401/07/24,1404/01/28 - 02:10:35,25449.52,23239.8,6.74
805797,کشاورزی,نیشابور,909801052866.0,50.0,1403/04/02,1404/01/28 - 03:10:47,,,
529051,کشاورزی,مشهد,909801048181.0,150.0,1401/09/20,1403/07/05 - 01:03:52,81867.99,769.1,31.42
924082,کشاورزی,تربت جام,909801032643.0,100.0,1399/05/22,1403/01/26 - 01:54:09,107417.7,2330134.9,5.82
515009,کشاورزی,مشهد,909801035119.0,150.0,1400/03/13,1404/01/14 - 02:06:05,302146.9,794951.3,32.46
622011,کشاورزی,تربت حیدریه,909801063113.0,100.0,1403/04/16,1404/01/28 - 03:09:50,,,
515832,کشاورزی,مشهد,909801046732.0,125.0,1401/07/14,1404/01/28 - 03:11:52,66126.7,32248.4,6.61
913102,کشاورزی,تربت جام,909801049172.0,100.0,1402/05/17,1403/07/03 - 02:51:00,0.0,,
606232,کشاورزی,گناباد,909801048290.0,150.0,1401/12/15,1404/01/11 - 03:10:37,12378.07,82.9,39.54
514404,کشاورزی,مشهد,909801037458.0,150.0,1400/11/25,1404/01/28 - 02:10:40,218506.25,413000.5,8.87
607124,کشاورزی,خواف,909801035157.0,150.0,1400/04/22,1401/01/21 - 02:11:09,50613.4,5588.3,29.25
529005,کشاورزی,مشهد,909801033240.0,125.0,1399/09/04,1404/01/28 - 02:08:20,-355490.48,34598.4,12.94
515727,کشاورزی,مشهد,909801049771.0,150.0,1402/01/16,1404/01/26 - 03:08:14,0.0,3.7,1.15
515952,کشاورزی,مشهد,909801049772.0,150.0,1401/12/29,1404/01/28 - 03:07:36,11.635,,3.2
529382,کشاورزی,مشهد,909801034647.0,150.0,1400/01/29,1404/01/20 - 03:12:36,348490.43,516117.6,5.25
529151,کشاورزی,مشهد,909801033927.0,125.0,1399/11/15,1403/11/18 - 02:10:32,269298.4,1632616.5,10.09
804867,کشاورزی,مشهد,909801035087.0,80.0,1400/04/11,1404/01/28 - 03:10:44,59085.79,87697.6,4.51
514588,کشاورزی,مشهد,909801041205.0,150.0,1401/02/28,1404/01/28 - 02:11:24,247326.2,294784.0,25.58
515019,کشاورزی,مشهد,909801033962.0,125.0,1399/11/29,1404/01/28 - 02:07:20,390984.2,659710.1,13.43
514027,کشاورزی,مشهد,909801056386.0,125.0,1403/02/26,1404/01/03 - 03:11:02,,,
515055,کشاورزی,مشهد,909801033373.0,200.0,1399/09/07,1404/01/28 - 02:10:38,697300.0,2916288.7,32.8
604653,کشاورزی,تربت حیدریه,909801034837.0,50.0,1400/02/09,1404/01/28 - 02:10:33,3179.029,48297.1,0.65
603179,کشاورزی,تربت حیدریه,909801041142.0,200.0,1401/05/13,1404/01/28 - 02:10:38,643274.4,189130.1,35.62
603032,کشاورزی,تربت حیدریه,909801039679.0,125.0,1400/11/30,1404/01/28 - 02:08:11,522900.04,196130.5,22.87
912882,کشاورزی,تایباد,909801032607.0,150.0,1399/08/21,1401/06/18 - 02:11:52,124404.094,75219.9,26.93
524771,کشاورزی,قوچان,909801051931.0,50.0,1402/07/13,1404/01/28 - 03:10:46,,,
529019,کشاورزی,مشهد,909801033246.0,200.0,1399/08/10,1404/01/28 - 02:10:39,-1155.3,0.0,
529012,کشاورزی,مشهد,909801034124.0,150.0,1400/02/05,1403/08/06 - 02:10:23,1539804.3,2081937.2,24.63
608686,کشاورزی,کاشمر,909801037788.0,100.0,1400/11/16,1404/01/28 - 02:09:13,230297.73,322385.8,8.38
529073,کشاورزی,مشهد,909801035288.0,125.0,1400/04/10,1404/01/28 - 02:10:33,1290268.7,740625.7,21.51
514176,کشاورزی,مشهد,909801056635.0,150.0,1403/01/27,1404/01/26 - 03:10:27,,,
514021,کشاورزی,مشهد,909801036251.0,150.0,1400/06/28,1404/01/28 - 02:10:43,152958.75,663289.5,2.9
603267,کشاورزی,تربت حیدریه,909801056500.0,150.0,1403/01/14,1404/01/28 - 03:09:18,,,
603173,کشاورزی,تربت حیدریه,909801058267.0,150.0,1403/06/08,1403/12/28 - 03:10:47,,,
601257,کشاورزی,تربت حیدریه,909801034097.0,150.0,1400/01/26,1404/01/28 - 02:10:40,26146.1,63725.8,1.0
607156,کشاورزی,خواف,909801034844.0,125.0,1400/04/21,1401/09/10 - 02:10:57,0.0,,
609153,کشاورزی,کاشمر,909801063908.0,50.0,1403/05/20,1403/09/27 - 03:09:02,,,
518886,کشاورزی,مشهد,909801063976.0,50.0,1403/04/10,1404/01/28 - 03:10:37,,,
516173,کشاورزی,مشهد,909801041723.0,150.0,1401/03/08,1404/01/28 - 02:11:03,248775.6,397519.7,11.5
529015,کشاورزی,مشهد,909801032080.0,125.0,1398/12/17,1404/01/28 - 03:10:42,87901.5,44859.6,18.59
604430,کشاورزی,تربت حیدریه,909801035293.0,50.0,1400/05/11,1404/01/28 - 02:04:55,13929.304,345070.0,2.18
514947,کشاورزی,مشهد,909801033011.0,150.0,1399/07/15,1403/07/20 - 02:10:37,459540.8,923326.5,38.83
