Subscription Code,Flow Rate (l/s),Number of Negative Flows,Percentage of Negative Flows,Operating Hours (h),Consumption (m³),Number of Available Data Points,تعداد مورد انتظار,درصد اطلاعات موجود,month
517925,13.67,2,6.67,556.5,358.836,30,30,100.0,1402/08
514000,2.27,7,23.33,4197149.2,1037.2,30,30,100.0,1402/08
603078,14.63,1,3.33,,165.1,30,30,100.0,1402/08
603244,9.02,1,3.33,9732.3,1703.68,30,30,100.0,1402/08
516024,4.5,1,3.33,,0.486,30,30,100.0,1402/08
519093,3.74,1,3.33,76956.0,465.0,30,30,100.0,1402/08
609084,2.68,7,23.33,1315492.3,342513.3,30,30,100.0,1402/08
529581,0.75,1,3.33,71.3,209.246,30,30,100.0,1402/08
515473,3.11,1,3.33,2.6,49.561,30,30,100.0,1402/08
603238,0.5,2,6.67,,1.112,30,30,100.0,1402/08
606137,21.03,2,6.67,104194.9,2005.0,30,30,100.0,1402/08
804571,17.2,1,3.33,130533.0,31719.3,29,30,96.67,1402/08
604218,1.04,5,16.67,,-7.5,30,30,100.0,1402/08
524216,1.92,1,3.33,,8.016,30,30,100.0,1402/08
605386,5.53,1,3.33,476557.7,8132.2,21,30,70.0,1402/08
924082,5.81,8,26.67,602072.7,346.4,30,30,100.0,1402/08
515832,9.1,1,3.33,6059.8,2811.2,30,30,100.0,1402/08
515952,7.68,6,20.0,2507508.8,9420.2,30,30,100.0,1402/08
604653,0.82,1,3.33,390.0,59.364,30,30,100.0,1402/08
608686,5.52,2,6.67,1128166.3,7847.2,30,30,100.0,1402/08
300159,1.13,1,3.33,,12.894,30,30,100.0,1402/08
603051,7.11,6,20.0,2105534.0,8939.0,30,30,100.0,1402/08
514177,8.85,1,3.33,46608.3,5713.1,30,30,100.0,1402/08
603362,23.88,1,3.33,204726.8,2849.0,30,30,100.0,1402/08
514606,1.66,4,13.33,14498.6,4896.199,30,30,100.0,1402/08
529163,4.69,1,3.33,10347.8,22080.84,30,30,100.0,1402/08
622201,0.3,1,3.33,2267.8,614.423,30,30,100.0,1402/08
515550,9.87,1,3.33,135121.9,16876.6,30,30,100.0,1402/08
615771,3.11,2,6.67,14703.6,188.149,30,30,100.0,1402/08
515117,1.67,2,6.67,15545.9,155.31,30,30,100.0,1402/08
607069,4.83,17,56.67,382442.2,577123.51,26,30,86.67,1402/08
606230,5.41,7,23.33,137449.6,605064.8,30,30,100.0,1402/08
622077,0.45,2,6.67,9.2,-124.094,29,30,96.67,1402/08
603131,1.1,2,6.67,,0.0,30,30,100.0,1402/08
603023,1.73,1,3.33,,-5.6,30,30,100.0,1402/08
514564,2.4,9,30.0,1476888.8,4310727.0,30,30,100.0,1402/08
603102,1.22,4,13.33,80392.2,376224.8,30,30,100.0,1402/08
515811,9.29,1,3.33,255490.1,17122.0,30,30,100.0,1402/08
604779,1.81,1,3.33,3284.2,53.59,30,30,100.0,1402/08
529149,1.36,3,10.0,537335.2,1566.1,30,30,100.0,1402/08
515066,1.2,2,6.67,,-10.7,30,30,100.0,1402/08
924132,0.2,1,3.33,,-1134.85,2,30,6.67,1402/08
529054,19.62,1,3.33,361067.6,2225826.0,30,30,100.0,1402/08
804310,2.33,1,3.33,6427.3,58.11,30,30,100.0,1402/08
603351,3.0,3,10.0,97946.5,-37.6,30,30,100.0,1402/08
806498,4.39,1,3.33,23187.9,2455.01,30,30,100.0,1402/08
604652,2.59,1,3.33,4426.9,283.749,30,30,100.0,1402/08
529053,8.43,5,16.67,2626031.7,2527573.0,30,30,100.0,1402/08
103815,2.17,1,3.33,8597.5,298.482,30,30,100.0,1402/08
515672,2.85,2,6.67,570.5,3376.094,30,30,100.0,1402/08
517814,3.32,17,56.67,1284839.4,5258830.7,30,30,100.0,1402/08
805645,1.2,4,13.33,18669.6,213.565,30,30,100.0,1402/08
603160,5.91,8,26.67,807218.3,509901.0,30,30,100.0,1402/08
804620,38.29,1,3.33,3972.5,84895.1,30,30,100.0,1402/08
911729,0.3,1,3.33,,-1.79,30,30,100.0,1402/08
529148,7.83,1,3.33,200901.1,16057.5,30,30,100.0,1402/08
529069,15.52,2,6.67,101868.4,730.6,30,30,100.0,1402/08
805646,1.1,6,20.0,193318.9,16832.08,30,30,100.0,1402/08
527290,1.09,3,10.0,13342.2,6652.233,30,30,100.0,1402/08
603278,10.82,1,3.33,4148.9,235.7,30,30,100.0,1402/08
603203,6.79,3,10.0,93554.8,1065.9,30,30,100.0,1402/08
603484,3.38,3,10.0,67943.8,26.7,30,30,100.0,1402/08
516027,5.73,4,13.33,408705.1,5323.7,30,30,100.0,1402/08
603046,1.8,6,20.0,94510.9,108.56,30,30,100.0,1402/08
517491,4.32,1,3.33,1101.6,3505.121,30,30,100.0,1402/08
103858,12.59,1,3.33,4337.4,1923.42,30,30,100.0,1402/08
515930,3.9,1,3.33,29.2,20.07,30,30,100.0,1402/08
100507,1.65,1,3.33,,21.614,30,30,100.0,1402/08
529055,14.23,1,3.33,141083.8,5107.8,30,30,100.0,1402/08
107145,3.6,19,63.33,3216940.6,2837319.7,30,30,100.0,1402/08
107149,9.16,5,16.67,374872.9,272199.2,28,30,93.33,1402/08
103193,35.35,2,6.67,5.3,-718.929,30,30,100.0,1402/08
911508,1.44,5,16.67,17846.0,79.74,30,30,100.0,1402/09
514765,9.73,4,13.33,795508.3,2631723.0,13,30,43.33,1402/09
603353,7.93,1,3.33,448364.1,12967.1,30,30,100.0,1402/09
603185,7.84,2,6.67,24090.6,7801.3,30,30,100.0,1402/09
603161,8.23,2,6.67,3292.4,1902.6,30,30,100.0,1402/09
529072,0.85,2,6.67,769526.1,-0.2,30,30,100.0,1402/09
519042,0.32,10,33.33,26454.7,6446.985,30,30,100.0,1402/09
603020,10.59,3,10.0,976985.2,1667115.4,30,30,100.0,1402/09
603019,17.2,1,3.33,15056.8,4599.7,30,30,100.0,1402/09
603015,2.2,24,80.0,4238980.6,11269344.2,30,30,100.0,1402/09
514804,3.6,2,6.67,,7.325,30,30,100.0,1402/09
529109,30.76,1,3.33,50511.4,35021.0,30,30,100.0,1402/09
804989,8.45,4,13.33,361925.1,823815.4,30,30,100.0,1402/09
804990,2.66,4,13.33,83184.1,80193.22,30,30,100.0,1402/09
515729,5.11,2,6.67,451557.9,9793.2,30,30,100.0,1402/09
102064,5.35,6,20.0,1135716.6,11887.4,30,30,100.0,1402/09
603280,2.0,7,23.33,1353737.3,3175539.9,30,30,100.0,1402/09
529041,10.93,4,13.33,484852.4,264986.7,30,30,100.0,1402/09
515620,10.45,8,26.67,75448.5,401421.19,30,30,100.0,1402/09
514511,6.38,7,23.33,65526.2,176947.53,30,30,100.0,1402/09
529315,21.22,1,3.33,535.0,1423.62,30,30,100.0,1402/09
515273,10.4,1,3.33,330066.9,899889.1,30,30,100.0,1402/09
603124,1.46,6,20.0,606894.5,2054353.9,30,30,100.0,1402/09
805081,1.08,9,30.0,29458.3,111030.75,30,30,100.0,1402/09
910813,10.0,1,3.33,27672.2,8177.8,30,30,100.0,1402/09
513023,0.87,3,10.0,,-2.193,30,30,100.0,1402/09
529044,15.74,1,3.33,110294.0,7344.4,24,30,80.0,1402/09
603187,10.13,1,3.33,,457.2,30,30,100.0,1402/09
519022,0.5,1,3.33,0.5,0.0,30,30,100.0,1402/09
519905,3.41,1,3.33,6297.2,37.38,30,30,100.0,1402/09
516321,1.63,1,3.33,358.5,41.536,30,30,100.0,1402/09
523005,4.99,3,10.0,120193.0,112745.8,30,30,100.0,1402/09
805803,1.2,1,3.33,7065.7,78.087,30,30,100.0,1402/09
604324,12.51,2,6.67,11405.8,10542.2,30,30,100.0,1402/09
602484,2.24,1,3.33,28576.4,466.65,30,30,100.0,1402/09
804570,10.06,1,3.33,123586.3,10206.0,30,30,100.0,1402/09
603246,16.85,3,10.0,4509.1,7020.136,30,30,100.0,1402/09
514334,33.75,1,3.33,52876.4,48358.7,30,30,100.0,1402/09
300194,0.82,2,6.67,,1.937,30,30,100.0,1402/09
517369,2.74,1,3.33,25286.4,1883.61,30,30,100.0,1402/09
517200,8.03,2,6.67,12630.9,2714.7,30,30,100.0,1402/09
912936,0.6,1,3.33,,9.91,30,30,100.0,1402/09
804970,0.43,1,3.33,,1.383,29,30,96.67,1402/09
529209,3.8,1,3.33,69.2,65.06,30,30,100.0,1402/09
805635,12.57,5,16.67,278104.7,556557.5,30,30,100.0,1402/09
516037,20.4,1,3.33,895864.2,38459.2,30,30,100.0,1402/09
514442,10.11,1,3.33,3827.1,2034.897,30,30,100.0,1402/09
603291,2.31,9,30.0,478148.1,1098252.4,30,30,100.0,1402/09
604156,16.52,1,3.33,154465.7,11964.0,30,30,100.0,1402/09
622169,1.71,2,6.67,2811.8,60.53,30,30,100.0,1402/09
301121,2.59,13,43.33,938366.2,8599025.0,30,30,100.0,1402/09
606231,1.62,7,23.33,959834.9,662548.8,30,30,100.0,1402/09
519664,1.49,9,30.0,4795.9,114.547,30,30,100.0,1402/09
529068,15.18,1,3.33,245101.9,38461.4,30,30,100.0,1402/09
302038,0.83,1,3.33,,3.014,30,30,100.0,1402/09
603275,0.9,4,13.33,769.7,153.929,30,30,100.0,1402/09
516414,0.59,2,6.67,844.3,8.426,30,30,100.0,1402/09
200729,0.25,1,3.33,5.5,0.0,30,30,100.0,1402/09
516579,5.45,2,6.67,109467.3,1848.6,30,30,100.0,1402/09
804714,2.69,5,16.67,3860.9,3254.129,30,30,100.0,1402/09
805246,2.4,1,3.33,41025.1,2902.94,30,30,100.0,1402/09
608931,0.66,18,60.0,417.8,-307.547,30,30,100.0,1402/09
515472,0.5,2,6.67,10.1,-18.713,8,30,26.67,1402/09
519309,1.15,4,13.33,233.6,299.366,30,30,100.0,1402/09
606085,5.39,5,16.67,3088.3,5.817,20,30,66.67,1402/09
111122,0.55,3,10.0,69033.5,20.09,30,30,100.0,1402/09
603405,26.65,3,10.0,30479.2,159980.4,30,30,100.0,1402/09
515590,0.33,3,10.0,13708.6,-2.87,30,30,100.0,1402/09
606006,26.93,1,3.33,2510.3,8140.75,30,30,100.0,1402/09
606138,15.78,4,13.33,2966773.6,15674.0,30,30,100.0,1402/09
107260,2.33,1,3.33,1779.7,166.647,30,30,100.0,1402/09
514444,10.18,8,26.67,21254.1,59694.23,30,30,100.0,1402/09
805869,1.96,3,10.0,9260.6,229.406,29,30,96.67,1402/09
601510,1.22,1,3.33,3479.3,78.279,23,30,76.67,1402/09
515134,1.15,2,6.67,393.2,1.673,30,30,100.0,1402/09
541355,0.55,1,3.33,,4.77,30,30,100.0,1402/09
603550,4.19,7,23.33,842689.9,797131.7,30,30,100.0,1402/09
601283,15.9,3,10.0,1115360.2,976263.7,29,30,96.67,1402/09
517930,7.86,1,3.33,857194.1,18119.3,30,30,100.0,1402/09
514100,1.32,5,16.67,843772.6,15.5,30,30,100.0,1402/09
514089,1.35,4,13.33,276369.3,1340102.0,30,30,100.0,1402/09
514664,1.31,7,23.33,1334781.4,2505433.5,30,30,100.0,1402/09
514660,1.15,2,6.67,2167.4,-8.5,13,30,43.33,1402/09
516387,18.0,2,6.67,429567.1,1552364.7,29,30,96.67,1402/09
514441,37.04,1,3.33,13561.0,20305.0,30,30,100.0,1402/09
514000,9.61,3,10.0,733074.5,20711.5,30,30,100.0,1402/09
525915,2.12,2,6.67,107410.5,66.2,30,30,100.0,1402/09
515564,0.8,1,3.33,4740.7,7.99,30,30,100.0,1402/09
603079,23.62,1,3.33,346.0,8780.1,30,30,100.0,1402/09
603078,17.96,7,23.33,662286.1,2511522.9,30,30,100.0,1402/09
516024,0.62,1,3.33,,10.41,30,30,100.0,1402/09
518122,1.56,2,6.67,2673.5,109.122,30,30,100.0,1402/09
622037,0.2,2,6.67,9.2,-6.843,8,30,26.67,1402/09
514349,23.07,1,3.33,3037990.2,16684.0,13,30,43.33,1402/09
209025,1.58,1,3.33,15090.6,790.81,30,30,100.0,1402/09
200718,1.45,1,3.33,,0.889,30,30,100.0,1402/09
606137,26.29,1,3.33,54337.4,28103.0,30,30,100.0,1402/09
806488,0.3,1,3.33,,-0.27,30,30,100.0,1402/09
514413,6.12,1,3.33,1542606.1,5040.3,30,30,100.0,1402/09
804571,13.25,5,16.67,198385.9,1316686.1,30,30,100.0,1402/09
515318,5.69,15,50.0,6687219.0,6195904.0,30,30,100.0,1402/09
805188,1.62,8,26.67,371.6,43.676,12,30,40.0,1402/09
518607,14.25,3,10.0,437398.9,9310.0,30,30,100.0,1402/09
604218,1.2,7,23.33,139281.8,653063.5,30,30,100.0,1402/09
805541,7.0,1,3.33,115314.5,691.6,30,30,100.0,1402/09
515952,9.38,3,10.0,1802693.1,8531.1,30,30,100.0,1402/09
603179,23.3,2,6.67,318967.7,1313232.0,30,30,100.0,1402/09
604683,0.35,1,3.33,,0.561,30,30,100.0,1402/09
529073,15.72,1,3.33,256419.8,3307.0,4,30,13.33,1402/09
601257,15.81,2,6.67,23226.4,19053.9,30,30,100.0,1402/09
615171,0.54,4,13.33,5449.7,5898.131,30,30,100.0,1402/09
603081,5.95,4,13.33,193906.2,149.9,30,30,100.0,1402/09
516413,0.75,1,3.33,1.8,5.874,10,30,33.33,1402/09
517063,2.93,3,10.0,43.1,130.336,30,30,100.0,1402/09
300159,0.77,1,3.33,340.8,137.792,30,30,100.0,1402/09
602674,0.51,1,3.33,55.1,168.833,30,30,100.0,1402/09
209278,1.33,1,3.33,16.4,122.963,30,30,100.0,1402/09
603051,1.1,11,36.67,5065556.3,38.0,30,30,100.0,1402/09
516243,3.39,1,3.33,,617.56,30,30,100.0,1402/09
514606,1.98,2,6.67,16280.1,242.937,30,30,100.0,1402/09
529163,5.47,1,3.33,5357.7,1048.73,30,30,100.0,1402/09
529221,7.58,3,10.0,53485.4,8526.1,30,30,100.0,1402/09
518141,6.27,1,3.33,61971.7,1507.2,30,30,100.0,1402/09
530471,1.74,2,6.67,802.2,177.402,30,30,100.0,1402/09
524735,0.3,1,3.33,0.4,0.0,30,30,100.0,1402/09
100175,4.22,2,6.67,76038.9,271.5,30,30,100.0,1402/09
607069,0.68,3,10.0,7539.9,-9266.18,29,30,96.67,1402/09
518992,1.49,1,3.33,48539.1,228.71,30,30,100.0,1402/09
603023,1.43,3,10.0,,-3.3,30,30,100.0,1402/09
603102,12.26,2,6.67,22581.4,15459.9,30,30,100.0,1402/09
513412,44.39,1,3.33,1017.8,10539.2,30,30,100.0,1402/09
603205,13.52,6,20.0,197839.5,18001.2,30,30,100.0,1402/09
604779,2.01,2,6.67,11371.8,67.77,30,30,100.0,1402/09
529149,1.62,3,10.0,533317.5,887.9,27,30,90.0,1402/09
515066,1.1,1,3.33,,-14.9,30,30,100.0,1402/09
529342,8.64,3,10.0,166159.9,395329.3,30,30,100.0,1402/09
603351,13.55,1,3.33,,170.4,30,30,100.0,1402/09
622014,13.01,4,13.33,1266213.7,1565017.2,30,30,100.0,1402/09
203700,0.7,1,3.33,,0.012,30,30,100.0,1402/09
604652,1.23,1,3.33,,32.891,30,30,100.0,1402/09
516214,1.71,4,13.33,4407.6,106.134,30,30,100.0,1402/09
200708,0.82,2,6.67,546.3,0.44,30,30,100.0,1402/09
603424,8.21,6,20.0,1484994.3,751882.4,30,30,100.0,1402/09
201271,1.16,2,6.67,20.2,39.509,30,30,100.0,1402/09
209595,1.18,1,3.33,5657.5,73.518,30,30,100.0,1402/09
518807,0.4,1,3.33,,-0.04,30,30,100.0,1402/09
103815,1.21,1,3.33,6029.1,153.948,30,30,100.0,1402/09
515672,3.25,2,6.67,420.4,23.957,30,30,100.0,1402/09
529228,11.11,1,3.33,486088.9,11892.4,30,30,100.0,1402/09
519681,1.21,6,20.0,42327.3,93519.23,30,30,100.0,1402/09
517814,3.61,8,26.67,345976.6,1749092.9,30,30,100.0,1402/09
514949,10.44,1,3.33,1404.8,5688.2,30,30,100.0,1402/09
609196,1.05,1,3.33,,3.67,30,30,100.0,1402/09
603033,17.59,1,3.33,21777.8,21996.0,30,30,100.0,1402/09
603160,2.79,5,16.67,366673.2,37.6,30,30,100.0,1402/09
804622,37.51,1,3.33,4763.5,534676.8,30,30,100.0,1402/09
804620,30.57,3,10.0,28462.2,693061.4,30,30,100.0,1402/09
529148,7.61,1,3.33,1011535.1,328874.3,30,30,100.0,1402/09
529069,13.53,2,6.67,813915.5,19671.9,30,30,100.0,1402/09
603278,24.15,1,3.33,192508.9,27419.1,30,30,100.0,1402/09
603277,19.58,1,3.33,609937.8,49890.7,30,30,100.0,1402/09
513475,31.15,2,6.67,208127.6,21795.1,28,30,93.33,1402/09
603484,3.52,1,3.33,436953.1,72.9,30,30,100.0,1402/09
516027,5.64,4,13.33,1274389.8,2727.0,30,30,100.0,1402/09
603046,1.45,8,26.67,255487.5,25662.23,30,30,100.0,1402/09
529193,4.06,1,3.33,863.6,250.842,28,30,93.33,1402/09
622061,5.52,2,6.67,266.7,5812.78,30,30,100.0,1402/09
107145,5.52,15,50.0,1116688.2,2982670.9,30,30,100.0,1402/09
107149,12.6,7,23.33,1739616.3,1114200.9,30,30,100.0,1402/09
103193,26.65,25,83.33,6049.6,-48874.461,30,30,100.0,1402/09
529434,1.6,4,13.33,316826.0,3396.84,30,30,100.0,1402/09
911508,1.83,5,16.67,11140.9,119.891,30,30,100.0,1402/10
519787,2.42,1,3.33,204453.1,1724.8,13,30,43.33,1402/10
514765,2.22,12,40.0,12300466.5,5261475.0,30,30,100.0,1402/10
603353,7.35,1,3.33,536333.9,8392.0,30,30,100.0,1402/10
602411,1.35,1,3.33,27011.0,158.29,30,30,100.0,1402/10
603185,6.92,1,3.33,28865.0,12437.2,30,30,100.0,1402/10
514711,4.99,4,13.33,2700894.1,3833.3,30,30,100.0,1402/10
805221,1.33,1,3.33,1858.3,51.003,30,30,100.0,1402/10
200934,2.6,8,26.67,15513.2,68242.91,30,30,100.0,1402/10
519042,0.27,13,43.33,39315.4,7578.796,30,30,100.0,1402/10
806476,18.4,3,10.0,452922.3,-2696112.832,30,30,100.0,1402/10
515565,7.8,1,3.33,58387.4,6842.8,29,30,96.67,1402/10
603015,5.03,5,16.67,8423479.6,1748303.9,30,30,100.0,1402/10
بیمارستان سجادیه,0.82,1,3.33,176.2,597.422,21,30,70.0,1402/10
804989,1.06,8,26.67,283209.5,815622.7,30,30,100.0,1402/10
529123,2.53,1,3.33,39238.9,565042.1,18,30,60.0,1402/10
604990,1.73,2,6.67,50380.7,139.49,30,30,100.0,1402/10
102064,2.86,4,13.33,1191923.8,4086.1,30,30,100.0,1402/10
529041,2.21,1,3.33,580174.3,275525.9,30,30,100.0,1402/10
514511,3.8,15,50.0,118983.3,370704.98,30,30,100.0,1402/10
514678,4.86,1,3.33,153656.1,4782.7,30,30,100.0,1402/10
529315,3.56,6,20.0,128676.6,91838.67,30,30,100.0,1402/10
603124,20.2,1,3.33,14421.9,44219.7,30,30,100.0,1402/10
103234,0.52,3,10.0,1068.8,292.259,30,30,100.0,1402/10
805081,1.22,16,53.33,59859.4,248152.68,30,30,100.0,1402/10
910813,9.54,1,3.33,55448.6,6942.0,30,30,100.0,1402/10
514618,3.46,4,13.33,10735.1,17259.09,25,30,83.33,1402/10
606141,22.03,1,3.33,745970.1,51337.3,30,30,100.0,1402/10
209286,2.59,2,6.67,2620.0,139.63,30,30,100.0,1402/10
898989,19.53,2,6.67,64.9,5232.217,30,30,100.0,1402/10
514828,5.7,6,20.0,10774120.7,4305295.0,30,30,100.0,1402/10
519905,4.32,2,6.67,531.4,26.1,30,30,100.0,1402/10
516321,1.46,3,10.0,490.0,47.51,30,30,100.0,1402/10
529107,3.68,7,23.33,4163721.9,2763838.1,30,30,100.0,1402/10
516926,15.26,7,23.33,1110815.6,7511823.0,30,30,100.0,1402/10
515961,0.96,1,3.33,316.4,15.308,30,30,100.0,1402/10
604324,4.26,3,10.0,113093.2,463726.8,30,30,100.0,1402/10
100414,4.68,1,3.33,196.2,18.643,30,30,100.0,1402/10
804570,4.47,4,13.33,3353400.0,353.0,30,30,100.0,1402/10
514312,3.53,1,3.33,177308.9,6055.0,30,30,100.0,1402/10
514334,21.89,2,6.67,722629.1,19166.2,30,30,100.0,1402/10
300194,0.77,2,6.67,374.3,66.953,30,30,100.0,1402/10
517369,1.22,3,10.0,84183.2,131.32,30,30,100.0,1402/10
609154,0.38,3,10.0,5834.1,10499.75,30,30,100.0,1402/10
529106,32.72,1,3.33,870343.3,82582.0,30,30,100.0,1402/10
517200,7.26,4,13.33,221230.5,3524.9,30,30,100.0,1402/10
622260,0.57,2,6.67,,-1.5,30,30,100.0,1402/10
529209,1.9,1,3.33,,10.149,30,30,100.0,1402/10
603108,15.49,2,6.67,2029816.4,37715.2,30,30,100.0,1402/10
514442,13.27,2,6.67,239.3,3893.761,30,30,100.0,1402/10
529140,13.89,1,3.33,5524.7,3414.8,30,30,100.0,1402/10
515094,6.7,1,3.33,38936.5,8448.7,30,30,100.0,1402/10
805130,1.0,1,3.33,,0.24,30,30,100.0,1402/10
622169,1.35,1,3.33,1832.4,83.595,30,30,100.0,1402/10
301121,39.84,5,16.67,87472.0,57686.0,30,30,100.0,1402/10
603393,18.6,2,6.67,17563.9,24231.7,30,30,100.0,1402/10
529063,7.37,2,6.67,38016.7,10633.5,30,30,100.0,1402/10
603018,32.56,2,6.67,28881.2,72122.76,30,30,100.0,1402/10
519664,1.33,7,23.33,10990.1,130.415,30,30,100.0,1402/10
805591,2.0,1,3.33,,68.254,30,30,100.0,1402/10
519322,0.4,1,3.33,,-1.55,30,30,100.0,1402/10
515645,0.65,2,6.67,56093.6,118765.643,30,30,100.0,1402/10
603275,1.51,1,3.33,947.0,631.46,30,30,100.0,1402/10
516414,0.6,1,3.33,979.3,10.509,30,30,100.0,1402/10
516579,5.53,1,3.33,109288.1,1829.3,30,30,100.0,1402/10
302565,5.84,1,3.33,14786.2,2213.56,30,30,100.0,1402/10
514357,24.68,1,3.33,112364.5,36729.0,30,30,100.0,1402/10
608931,1.57,5,16.67,558.3,1189.378,19,30,63.33,1402/10
519309,1.24,6,20.0,8.2,-298.817,30,30,100.0,1402/10
606085,6.41,5,16.67,2737.1,2308.462,30,30,100.0,1402/10
111122,1.38,2,6.67,64713.2,127.68,30,30,100.0,1402/10
515437,22.8,4,13.33,777722.8,997860.9,29,30,96.67,1402/10
515590,0.74,7,23.33,198779.5,177668.5,30,30,100.0,1402/10
529027,2.3,1,3.33,156228.9,38.5,30,30,100.0,1402/10
107260,2.4,1,3.33,880.3,178.473,30,30,100.0,1402/10
530865,1.75,1,3.33,25449.9,239.65,30,30,100.0,1402/10
514444,10.4,4,13.33,2992.0,2998.47,30,30,100.0,1402/10
805869,2.27,1,3.33,2848.8,194.885,30,30,100.0,1402/10
514772,5.14,1,3.33,30711.4,3273.2,30,30,100.0,1402/10
603550,8.74,4,13.33,92567.5,386.4,30,30,100.0,1402/10
601283,11.98,5,16.67,2462335.3,3847736.2,30,30,100.0,1402/10
601393,9.98,1,3.33,389791.7,711594.0,30,30,100.0,1402/10
514100,2.19,1,3.33,417794.6,29.2,30,30,100.0,1402/10
514089,1.61,12,40.0,6877412.0,6700465.0,30,30,100.0,1402/10
517934,7.44,5,16.67,1739319.5,1196212.0,30,30,100.0,1402/10
514664,1.21,6,20.0,332154.8,1252693.0,30,30,100.0,1402/10
514667,5.2,1,3.33,,2.6,14,30,46.67,1402/10
514662,1.65,5,16.67,2488814.0,4.7,30,30,100.0,1402/10
608943,1.96,1,3.33,3419.8,592.351,30,30,100.0,1402/10
529124,14.39,1,3.33,7749.0,628.2,25,30,83.33,1402/10
603636,1.84,2,6.67,1091.1,106.209,23,30,76.67,1402/10
516024,0.52,1,3.33,3136.2,17.202,30,30,100.0,1402/10
518122,1.75,1,3.33,304.9,54.622,30,30,100.0,1402/10
516771,0.36,3,10.0,43575.4,4.6,30,30,100.0,1402/10
102987,1.4,1,3.33,192.1,365.188,30,30,100.0,1402/10
600331,5.62,2,6.67,1361.7,1794.8,21,30,70.0,1402/10
529129,25.12,1,3.33,247011.5,48473.1,30,30,100.0,1402/10
514839,6.66,3,10.0,8278.3,40346.6,28,30,93.33,1402/10
806488,0.77,2,6.67,,12.42,30,30,100.0,1402/10
514413,7.83,2,6.67,360673.0,3841.6,30,30,100.0,1402/10
804571,11.1,2,6.67,86003.2,1865.8,29,30,96.67,1402/10
529028,9.19,2,6.67,92404.9,7328.8,30,30,100.0,1402/10
515318,16.03,7,23.33,558961.2,1270122.0,30,30,100.0,1402/10
604360,0.47,1,3.33,5086.7,42.46,30,30,100.0,1402/10
604846,2.17,1,3.33,28272.8,1324.1,30,30,100.0,1402/10
604893,5.94,1,3.33,18013.1,1817.11,30,30,100.0,1402/10
604218,0.82,23,76.67,2221577.7,3261445.8,30,30,100.0,1402/10
514506,5.81,2,6.67,32467.5,781.47,30,30,100.0,1402/10
107410,16.3,3,10.0,1698804.7,31184.0,30,30,100.0,1402/10
514404,2.35,3,10.0,457678.0,810908.6,30,30,100.0,1402/10
515952,8.5,5,16.67,1232454.3,771745.9,30,30,100.0,1402/10
514819,0.45,2,6.67,217821.6,203.7,3,30,10.0,1402/10
529012,13.46,1,3.33,700869.8,8169.0,30,30,100.0,1402/10
604683,0.59,5,16.67,22.2,13.022,30,30,100.0,1402/10
615171,0.35,1,3.33,2046.6,0.1,30,30,100.0,1402/10
516413,0.72,2,6.67,64.2,29.528,30,30,100.0,1402/10
209278,0.75,1,3.33,595.9,14.64,30,30,100.0,1402/10
517205,16.59,1,3.33,227033.6,17695.3,17,30,56.67,1402/10
805333,0.75,1,3.33,696.9,43.159,30,30,100.0,1402/10
514606,2.18,1,3.33,2926.3,245.854,30,30,100.0,1402/10
529221,5.96,9,30.0,490720.2,1852536.8,30,30,100.0,1402/10
530471,1.78,2,6.67,182.8,99.679,30,30,100.0,1402/10
615771,0.83,2,6.67,13200.2,2935.957,30,30,100.0,1402/10
515117,0.3,1,3.33,,0.07,30,30,100.0,1402/10
529087,18.08,1,3.33,424237.7,46290.0,30,30,100.0,1402/10
514564,10.64,1,3.33,77188.3,2706.9,30,30,100.0,1402/10
622204,1.1,1,3.33,21.9,-504.27,24,30,80.0,1402/10
604779,1.86,9,30.0,7053.1,64.02,30,30,100.0,1402/10
529342,1.28,13,43.33,3872676.0,2335493.1,30,30,100.0,1402/10
804310,1.82,1,3.33,10692.3,1872.038,30,30,100.0,1402/10
603351,20.59,2,6.67,298502.8,554108.9,30,30,100.0,1402/10
622014,8.55,7,23.33,4699324.4,5739190.3,30,30,100.0,1402/10
806498,5.45,1,3.33,11928.2,8122.92,30,30,100.0,1402/10
911898,1.59,2,6.67,11729.3,202.53,30,30,100.0,1402/10
516214,1.66,1,3.33,3919.4,2937.417,30,30,100.0,1402/10
514003,5.32,3,10.0,95.7,0.0,30,30,100.0,1402/10
604832,0.2,1,3.33,,0.0,30,30,100.0,1402/10
603424,11.78,2,6.67,1095386.5,12675.9,30,30,100.0,1402/10
201271,1.56,2,6.67,0.2,26.418,29,30,96.67,1402/10
514265,7.67,1,3.33,24553.2,1138.5,30,30,100.0,1402/10
518807,1.6,2,6.67,,-0.021,30,30,100.0,1402/10
519681,1.85,2,6.67,54884.2,47004.74,30,30,100.0,1402/10
514949,11.3,1,3.33,36992.7,12273.3,30,30,100.0,1402/10
603160,17.44,1,3.33,50096.6,26606.5,30,30,100.0,1402/10
514259,7.01,1,3.33,4220.0,1448.56,15,30,50.0,1402/10
603272,0.92,3,10.0,43.2,0.0,30,30,100.0,1402/10
804859,0.32,3,10.0,4101.2,4430.858,30,30,100.0,1402/10
514394,3.3,2,6.67,,6.6,30,30,100.0,1402/10
529148,7.96,2,6.67,416257.5,680595.9,30,30,100.0,1402/10
514004,34.34,1,3.33,291309.2,29300.0,19,30,63.33,1402/10
514365,7.13,1,3.33,235314.5,7381.4,30,30,100.0,1402/10
