,کد اشتراک,نوع پروانه,شهرستان,سریال کنتور,سایز کنتور,تاریخ نصب,زمان آخرین اتصال,مصرف بازه (m³),ساعت کارکرد بازه (h),میانگین دبی بازه l/s
1995,603388,کشاورزی,تربت حیدریه,909801049296.0,125.0,1402/08/12,1404/01/28 - 03:10:57,13.266,,
1996,603380,کشاورزی,تربت حیدریه,909801052440.0,125.0,1402/08/11,1404/01/28 - 03:10:46,,,
1997,603379,کشاورزی,تربت حیدریه,909801053243.0,150.0,1402/08/12,1404/01/24 - 03:10:10,,,
1998,529118,کشاورزی,مشهد,909801035352.0,150.0,1400/04/02,1404/01/28 - 02:11:08,803917.8,1206433.8,18.11
1999,609196,شرب و بهداشت دام,کاشمر,909801055469.0,50.0,1402/07/10,1404/01/28 - 03:10:41,,,
2000,603033,کشاورزی,تربت حیدریه,909801046145.0,125.0,1401/07/30,1403/10/20 - 02:08:02,80512.23,8493.7,16.99
2001,529181,کشاورزی,مشهد,909801033399.0,150.0,1399/10/10,1404/01/26 - 02:04:43,336150.6,1242312.9,12.83
2002,516476,شرب و بهداشت دام,مشهد,909801033114.0,50.0,1399/07/23,1404/01/03 - 00:35:36,7517.492,26235.9,2.07
2003,603160,کشاورزی,تربت حیدریه,909801035096.0,125.0,1400/02/30,1404/01/28 - 03:11:14,228578.29,371109.7,17.74
2004,516014,صنعتی,مشهد,909801034019.0,50.0,1399/11/26,1404/01/28 - 02:12:12,2652.172,30712.5,2.78
2006,804620,کشاورزی,نیشابور,909801053210.0,200.0,1402/04/25,1404/01/28 - 02:06:58,,,
2008,519754,کشاورزی,مشهد,909801039041.0,150.0,1401/01/10,1403/03/06 - 01:59:24,98901.56,172518.5,4.66
2009,911729,,تربت جام,909801034211.0,50.0,1399/12/06,1403/08/03 - 02:10:31,150777.59,163622.2,4.12
2010,603272,کشاورزی,تربت حیدریه,909801058516.0,125.0,1403/03/22,1404/01/28 - 03:10:14,,,
2012,514898,کشاورزی,مشهد,909801033964.0,125.0,1399/12/09,1403/06/05 - 01:51:39,,,
2013,603341,کشاورزی,تربت حیدریه,909801034769.0,150.0,1400/01/19,1404/01/28 - 01:54:08,2743129.6,1457548.1,14.63
2014,603376,کشاورزی,تربت حیدریه,909801050120.0,150.0,1402/03/31,1404/01/28 - 03:10:35,0.0,87.9,0.52
2015,515626,کشاورزی,مشهد,909801037944.0,150.0,1400/11/18,1404/01/28 - 03:11:11,1280745.56,1304404.1,22.01
2016,515625,کشاورزی,مشهد,909801039106.0,150.0,1400/10/29,1404/01/28 - 02:03:00,456133.13,92438.7,30.51
2017,804859,کشاورزی,نیشابور,909801041713.0,50.0,1401/06/14,1404/01/28 - 00:53:16,2314.385,15299.8,0.97
2018,622273,,تربت حیدریه,909801032302.0,50.0,1399/02/24,1404/01/28 - 02:06:29,4698.635,18646.1,1.58
2019,604572,کشاورزی,تربت حیدریه,909801039450.0,50.0,1401/03/02,1402/07/22 - 02:07:09,74722.41,127162.7,5.67
2020,516762,صنعتی,مشهد,909801061628.0,50.0,1403/02/18,1404/01/28 - 03:08:37,,,
2021,515904,کشاورزی,مشهد,909801037110.0,125.0,1400/10/18,1404/01/28 - 02:10:43,314580.27,429542.7,12.89
2022,514394,کشاورزی,مشهد,909801037931.0,100.0,1400/11/21,1404/01/28 - 02:07:36,30844.361,42557.4,6.24
2024,1666810213,,فیروزه,929801000523.0,15.0,1403/07/07,1404/01/27 - 13:52:05,,,
2025,603622,کشاورزی,کاشمر,909801053366.0,150.0,1403/04/23,1404/01/28 - 03:11:33,,,
2026,603132,,تربت حیدریه,909801056233.0,125.0,1402/12/27,1404/01/28 - 03:06:33,,,
2027,529148,کشاورزی,مشهد,909801044857.0,150.0,1401/06/24,1404/01/28 - 02:10:35,96014.989,42328.1,9.21
2028,۶۰۳۱۶۴,,تربت حیدریه,909801065187.0,125.0,1403/10/26,1404/01/28 - 03:11:24,,,
2029,529069,کشاورزی,مشهد,909801037898.0,150.0,1400/11/09,1404/01/28 - 02:09:52,489829.37,213053.2,22.8
2030,601194,صنعتی,تربت حیدریه,909801033668.0,50.0,1401/06/16,1404/01/28 - 02:10:31,177.934,99.7,1.75
2031,805741,شرب و بهداشت دام,نیشابور,909801066599.0,50.0,1403/06/29,1404/01/28 - 03:10:42,,,
2032,601623,,تربت حیدریه,909801068740.0,50.0,1403/12/07,1404/01/24 - 03:06:16,,,
2033,805646,شرب و بهداشت دام,نیشابور,909801037947.0,50.0,1400/10/27,1404/01/27 - 02:09:12,8886.937,44097.8,1.36
2034,25252,,مشهد,929801000310.0,15.0,1403/08/09,1404/01/27 - 13:56:57,,,
2035,518127,خدمات,مشهد,909801035513.0,50.0,1400/06/03,1404/01/28 - 02:10:33,4.068,13.9,0.48
2036,527290,خدمات,مشهد,909801035257.0,50.0,1400/03/31,1404/01/28 - 02:10:37,2292.389,6047.4,1.23
2038,603278,کشاورزی,تربت حیدریه,909801037407.0,150.0,1400/09/21,1404/01/18 - 02:01:06,994257.4,904914.0,22.17
2039,603277,کشاورزی,تربت حیدریه,909801037410.0,150.0,1400/09/22,1404/01/28 - 01:57:17,410832.6,729160.6,15.53
2040,5515826,,فریمان,929801000417.0,15.0,1403/12/15,1404/01/27 - 13:49:18,,,
2041,100362,,سبزوار,909801040710.0,80.0,1404/01/18,1404/01/28 - 02:10:42,0.0,0.0,
2042,517809,کشاورزی,مشهد,909801034807.0,80.0,1401/09/01,1404/01/28 - 03:07:06,851.451,0.0,11.07
2043,514431,کشاورزی,مشهد,909801040657.0,125.0,1401/01/30,1404/01/28 - 02:10:31,156499.2,145953.4,12.9
2044,517810,کشاورزی,مشهد,909801041157.0,200.0,1401/01/24,1404/01/28 - 02:07:13,326026.9,210739.6,34.97
2045,515187,کشاورزی,مشهد,909801032973.0,150.0,1399/07/15,1403/07/15 - 02:32:29,127242.0,186430.9,31.34
2046,519720,,مشهد,909801058200.0,50.0,1403/05/18,1404/01/27 - 01:55:16,,,
2047,805031,کشاورزی,نیشابور,909801033645.0,80.0,1399/11/16,1404/01/28 - 02:07:20,2916.3,8091.9,0.1
2048,529164,کشاورزی,مشهد,909801033395.0,125.0,1399/10/14,1403/04/10 - 02:08:16,364069.8,349262.8,23.69
2049,529177,کشاورزی,مشهد,909801032908.0,100.0,1399/06/18,1403/06/05 - 00:57:45,103560.5,1086320.9,5.07
2050,804476,شرب و بهداشت دام,مشهد,909801059440.0,50.0,1402/11/30,1404/01/28 - 03:07:21,,,
2051,100671,,سبزوار,909801069212.0,80.0,1403/11/04,1404/01/28 - 03:10:35,,,
2052,518452,کشاورزی,مشهد,909801035594.0,125.0,1401/01/22,1403/09/03 - 02:10:35,257681.3,474943.5,11.57
2053,109139,,سبزوار,909801070392.0,50.0,1404/01/19,1404/01/27 - 03:09:48,,,
2054,517124,کشاورزی,مشهد,909801033392.0,125.0,1399/10/04,1402/10/05 - 01:51:48,37990.72,427631.6,2.08
2055,514674,کشاورزی,مشهد,909801033655.0,150.0,1399/10/03,1400/07/06 - 02:10:34,,,
2056,529202,کشاورزی,مشهد,909801032176.0,100.0,1399/02/14,1404/01/28 - 02:10:40,4224725.4,1527604.7,14.44
2057,529201,کشاورزی,مشهد,909801032331.0,100.0,1399/04/03,1404/01/28 - 02:10:34,191668.6,1295635.0,6.43
2058,514867,خدمات,مشهد,909801036486.0,150.0,1400/05/31,1404/01/28 - 02:11:48,42534.88,347347.8,2.02
2059,514004,کشاورزی,چناران,909801032470.0,200.0,1399/04/11,1403/07/08 - 01:19:33,550229.2,1392096.1,35.41
2060,514648,کشاورزی,مشهد,909801032308.0,50.0,1399/02/13,1404/01/28 - 02:06:41,38926.9,851825.5,2.8
2061,515031,کشاورزی,مشهد,909801037624.0,125.0,1400/10/28,1404/01/28 - 02:10:46,326615.59,698179.0,11.63
2062,604459,شرب و بهداشت دام,تربت حیدریه,909801048826.0,50.0,1402/02/07,1402/08/10 - 15:11:36,0.0,,1.5
2063,514365,کشاورزی,مشهد,909801033361.0,150.0,1399/11/12,1404/01/28 - 02:11:13,42859.95,108177.4,6.82
2064,524002,خدمات,مشهد,909801039540.0,50.0,1401/03/01,1404/01/28 - 01:55:29,2329.231,10425.6,1.94
2065,518624,شرب شهری,مشهد,909801060364.0,50.0,1403/01/26,1404/01/28 - 03:09:58,,,
2066,515216,صنعتی,مشهد,909801060456.0,50.0,1402/12/23,1404/01/28 - 03:05:27,,,
2067,515646,کشاورزی,مشهد,909801033010.0,150.0,1399/07/19,1401/09/07 - 02:10:33,,,
2068,122045,,نیشابور,909801041988.0,50.0,1402/08/04,1404/01/23 - 03:08:40,,,
2069,514054,کشاورزی,مشهد,909801033393.0,125.0,1399/09/20,1404/01/28 - 03:10:33,330864.2,606511.8,19.61
2070,527204,,مشهد,909801033517.0,50.0,1399/09/10,1403/09/05 - 02:10:50,9540.692,193327.6,1.47
2071,604069,کشاورزی,تربت حیدریه,909801032916.0,80.0,1399/08/28,1404/01/28 - 03:10:31,27768.79,649534.5,1.05
2072,519856,شرب شهری,مشهد,909801058205.0,50.0,1403/07/29,1404/01/28 - 03:10:41,,,
2073,514816,,مشهد,909801069419.0,125.0,1403/12/18,1404/01/28 - 03:10:30,,,
2074,623146,کشاورزی,کاشمر,909801035699.0,150.0,1400/04/28,1402/04/29 - 11:27:24,199780.41,267037.0,11.31
2075,1675980215,,نیشابور,929801001055.0,15.0,1403/11/13,1404/01/27 - 13:54:16,,,
2076,513475,کشاورزی,سرخس,909801035117.0,150.0,1400/03/09,1404/01/28 - 02:10:42,100798.55,32597.7,31.65
2077,608600,صنعتی,کاشمر,909801033381.0,50.0,1399/08/27,1404/01/28 - 02:10:07,0.263,0.0,
2079,924348,,تربت جام,909801035185.0,50.0,1400/05/11,1400/05/11 - 02:11:20,,,
2080,529273,کشاورزی,مشهد,909801041714.0,50.0,1401/03/17,1402/04/25 - 02:08:20,131.677,260.6,0.34
2081,516826,صنعتی,مشهد,909801061638.0,50.0,1403/02/12,1404/01/28 - 03:10:34,,,
2082,924076,کشاورزی,تربت جام,909801033633.0,100.0,1399/09/29,1404/01/28 - 02:10:51,,,
2083,514536,خدمات,مشهد,909801050890.0,50.0,1402/02/28,1404/01/28 - 03:08:30,,,
2084,603159,کشاورزی,تربت حیدریه,909801048182.0,150.0,1401/09/22,1404/01/28 - 03:10:44,81561.69,2145.1,16.32
2085,603404,کشاورزی,تربت حیدریه,909801046098.0,150.0,1401/07/29,1404/01/28 - 02:10:33,121590.4,11773.2,18.2
2086,608991,صنعتی,کاشمر,909801034636.0,50.0,1400/01/10,1404/01/28 - 02:10:33,,,
2087,514673,کشاورزی,مشهد,909801035399.0,150.0,1400/04/22,1404/01/28 - 02:10:39,273536.7,383589.1,24.01
2089,529020,خدمات,مشهد,909801035109.0,50.0,1400/03/04,1404/01/28 - 02:10:31,27904.9,134010.3,2.2
2090,517164,صنعتی,مشهد,909801034874.0,50.0,1400/03/13,1403/09/29 - 02:01:03,0.0,,
2091,602588,,خواف,909801033211.0,50.0,1399/10/28,1401/06/31 - 01:11:56,930.279,2303.0,1.76
2092,516060,سایر,مشهد,909801033153.0,50.0,1399/07/29,1404/01/28 - 03:06:57,729.845,3044.1,1.24
2093,515093,کشاورزی,مشهد,909801047244.0,125.0,1402/02/18,1403/02/18 - 03:09:00,0.0,,
2094,603203,کشاورزی,تربت حیدریه,909801048206.0,150.0,1401/11/10,1404/01/28 - 03:07:54,80187.27,4212.7,20.23
2097,515384,کشاورزی,مشهد,909801033072.0,200.0,1399/07/14,1404/01/28 - 02:10:33,507001.3,1686929.8,6.95
2098,514700,شرب و بهداشت دام,مشهد,909801039466.0,100.0,1401/02/04,1403/09/17 - 02:10:34,61081.88,813.5,24.16
2099,14211304,,خرو,929801000113.0,20.0,1403/02/01,1404/01/25 - 13:41:35,,,
2100,514143,صنعتی,مشهد,909801033988.0,50.0,1399/11/15,1404/01/28 - 02:10:32,0.0,0.0,
2101,520579,صنعتی,مشهد,909801035033.0,50.0,1400/03/25,1404/01/28 - 02:07:37,6319.881,78681.5,5.21
2102,515545,شرب و بهداشت دام,مشهد,909801035300.0,50.0,1400/04/20,1404/01/03 - 02:10:35,3664.017,109369.8,2.09
2103,529175,کشاورزی,مشهد,909801033961.0,125.0,1400/01/24,1402/04/19 - 02:10:45,354339.9,1091200.0,18.83
2104,805053,کشاورزی,نیشابور,909801034777.0,50.0,1400/02/02,1400/05/13 - 02:10:43,,,
2105,514187,کشاورزی,مشهد,909801034095.0,150.0,1400/02/06,1404/01/28 - 02:10:31,130127.01,375338.8,2.28
2106,603142,کشاورزی,تربت حیدریه,909801052905.0,150.0,1402/05/11,1404/01/28 - 03:09:06,,,
2107,603484,کشاورزی,تربت حیدریه,909801047094.0,150.0,1401/10/03,1404/01/28 - 03:12:14,123008.67,11426.9,19.8
2109,514557,کشاورزی,مشهد,909801058168.0,50.0,1402/10/07,1404/01/28 - 03:10:59,,,
2110,122043,کشاورزی,نیشابور,909801044562.0,80.0,1401/06/03,1404/01/28 - 02:09:42,8260.504,22346.6,1.66
2112,519024,,مشهد,909801058192.0,50.0,1402/12/17,1404/01/28 - 03:05:12,,,
2113,603046,کشاورزی,تربت حیدریه,909801037941.0,150.0,1400/12/20,1404/01/28 - 03:00:22,721262.08,980342.2,20.81
2114,604734,صنعتی,تربت حیدریه,909801066796.0,50.0,1403/09/18,1404/01/24 - 03:12:26,,,
2115,520837,کشاورزی,مشهد,909801032619.0,80.0,1399/05/16,1404/01/28 - 02:08:36,252450.7,1231721.0,12.01
2116,519268,شرب و بهداشت دام,مشهد,909801032482.0,50.0,1399/05/15,1404/01/28 - 03:10:34,,0.0,
2117,604374,کشاورزی,تربت حیدریه,909801061784.0,100.0,1403/03/09,1404/01/28 - 03:10:44,,,
2118,303428,خدمات,گناباد,909801037793.0,50.0,1400/10/07,1404/01/28 - 02:10:43,4972.887,140755.5,0.42
2119,517491,کشاورزی,مشهد,909801051632.0,50.0,1402/03/24,1404/01/27 - 03:08:43,,,
2120,515977,,مشهد,909801034027.0,50.0,1399/12/17,1404/01/28 - 02:10:32,492.392,4571.7,1.73
2121,519523,صنعتی,مشهد,909801037399.0,50.0,1400/09/20,1403/11/02 - 03:00:07,,,
2122,525860,خدمات,مشهد,909801041712.0,50.0,1401/04/05,1404/01/28 - 02:10:49,113.189,25.8,3.74
2123,هتل تارا,,مشهد,909801063329.0,100.0,1403/07/15,1404/01/25 - 03:10:35,,,
2125,20088,,مشهد,929801000166.0,20.0,1403/08/08,1404/01/27 - 13:17:53,,,
2126,34148,,مشهد,929801000809.0,15.0,1403/08/08,1404/01/27 - 13:54:57,,,
2127,209080,,درگز,909801063370.0,50.0,1403/05/07,1404/01/28 - 03:10:31,,,
2128,518438,کشاورزی,مشهد,909801045370.0,125.0,1401/06/02,1404/01/28 - 02:10:44,20652.4,53839.8,2.6
2129,515344,کشاورزی,مشهد,909801032961.0,125.0,1399/06/23,1404/01/07 - 02:12:02,121300.6,2496093.9,5.14
2130,518208,کشاورزی,مشهد,909801034384.0,200.0,1399/12/27,1404/01/28 - 02:11:30,517567.6,385135.5,21.53
2131,203735,,قوچان,909801052572.0,50.0,1402/04/05,1404/01/28 - 03:10:35,,,
2132,516234,خدمات,مشهد,909801052865.0,50.0,1402/05/23,1404/01/28 - 03:10:40,,,
2133,805486,شرب و بهداشت دام,نیشابور,909801034979.0,50.0,1400/02/28,1403/03/01 - 02:54:22,382.089,7521.9,1.48
2134,529193,,مشهد,909801037960.0,50.0,1400/11/03,1404/01/28 - 02:08:11,4842.098,18906.3,2.68
2135,529179,کشاورزی,مشهد,909801033239.0,125.0,1399/08/17,1399/09/29 - 02:10:30,,,
2136,518943,,مشهد,909801063967.0,50.0,1403/03/29,1404/01/28 - 03:06:43,,,
2137,515367,صنعتی,قوچان,909801034439.0,50.0,1400/02/03,1404/01/28 - 02:11:15,18775.48,217913.2,1.88
2138,14211073,,خرو,929801000028.0,25.0,1402/08/10,1403/12/27 - 00:08:39,,,
2139,103858,صنعتی,سبزوار,909801047206.0,150.0,1402/07/25,1404/01/28 - 03:05:03,26.807,2.1,16.88
2140,103925,صنعتی,سبزوار,909801052975.0,150.0,1402/07/25,1404/01/28 - 03:04:56,,,
2141,518193,خدمات,مشهد,909801032120.0,80.0,1399/02/20,1403/07/25 - 02:10:25,102836.8,979414.6,9.35
2142,پاساژ ماهان,,قوچان,929801000237.0,25.0,1403/04/17,1404/01/27 - 13:55:53,,,
2143,1421117,,خرو,929801000002.0,40.0,1402/03/30,1404/01/25 - 13:03:12,,,
2144,14211208,,خرو,929801000233.0,15.0,1402/12/19,1404/01/27 - 13:32:08,,,
2145,517658,صنعتی,مشهد,909801048827.0,50.0,1402/02/16,1404/01/28 - 03:10:33,0.0,,1.5
2146,300290,خدمات,گناباد,909801032451.0,50.0,1398/12/27,1404/01/28 - 02:10:35,796.049,,3.62
2147,515930,خدمات,مشهد,909801050050.0,50.0,1402/05/23,1404/01/28 - 03:09:18,0.0,,
2148,806466,,نیشابور,909801067631.0,50.0,1403/08/28,1404/01/27 - 03:09:23,,,
2149,806550,,مشهد,909801052820.0,125.0,1402/05/04,1404/01/28 - 03:10:43,,,
2150,519996,صنعتی,مشهد,909801032035.0,50.0,1398/10/18,1404/01/28 - 02:08:55,997.683,7097.4,1.7
2151,88888,,فریمان,929801000308.0,15.0,1403/04/19,1404/01/27 - 13:52:01,,,
2152,804938,صنعتی,نیشابور,909801052813.0,50.0,1403/05/03,1404/01/28 - 03:10:42,,,
2153,14211168,,خرو,929801000180.0,40.0,1402/12/13,1404/01/27 - 13:54:58,,,
2154,530053,کشاورزی,مشهد,909801033066.0,80.0,1399/11/20,1404/01/28 - 03:10:24,23796.01,688588.6,0.89
2155,602518,صنعتی,خواف,909801055466.0,50.0,1402/07/14,1404/01/28 - 02:45:25,,,
2156,925269,,باخرز,909801032672.0,50.0,1399/07/01,1399/07/01 - 02:10:33,,,
2157,615882,,تربت حیدریه,909801051926.0,50.0,1402/07/16,1403/09/02 - 03:08:07,,,
2158,518828,,مشهد,909801037950.0,50.0,1403/07/12,1404/01/28 - 02:10:42,0.0,,
2159,100507,صنعتی,سبزوار,909801039087.0,50.0,1400/11/05,1404/01/28 - 02:04:14,1001.901,2640.3,2.33
2160,515771,صنعتی,مشهد,909801032335.0,100.0,1399/03/13,1404/01/28 - 02:10:43,8513.755,6819.0,4.63
2162,514916,کشاورزی,مشهد,909801033881.0,100.0,1399/12/06,1404/01/16 - 02:09:04,264682.36,1171901.9,3.53
2163,622009,کشاورزی,تربت حیدریه,909801053571.0,150.0,1402/07/21,1404/01/28 - 03:10:40,,,
2164,516457,شرب شهری,مشهد,909801063909.0,50.0,1403/06/08,1404/01/28 - 03:11:26,,,
2165,622061,کشاورزی,تربت حیدریه,909801048169.0,80.0,1402/07/26,1404/01/28 - 03:09:32,0.0,,
2167,618331,شرب و بهداشت دام,کاشمر,919801032020.0,50.0,1400/09/07,1401/06/25 - 02:10:32,2721.554,4441.4,3.18
2168,516106,شرب شهری,مشهد,909801067642.0,50.0,1403/08/03,1404/01/28 - 03:08:13,,,
2169,514483,کشاورزی,مشهد,909801037854.0,100.0,1400/11/17,1404/01/28 - 03:06:42,516548.7,482459.2,12.75
2170,529385,کشاورزی,مشهد,909801033400.0,150.0,1399/09/18,1404/01/28 - 02:10:30,178404.2,770938.0,9.88
2171,608866,شرب و بهداشت دام,کاشمر,909801055465.0,50.0,1402/07/15,1403/11/01 - 03:10:45,,,
2172,540710,صنعتی,مشهد,909801032983.0,50.0,1399/07/13,1404/01/28 - 03:08:56,57351.611,7724.2,6.44
2173,530058,صنعتی,مشهد,909801032020.0,50.0,1398/09/17,1404/01/28 - 02:10:38,8722.562,118230.7,0.6
2174,518328,سایر,مشهد,909801032345.0,50.0,1399/02/25,1404/01/28 - 03:10:47,-21121.512,8152.1,0.94
2175,842829,,کاخک,929801000951.0,15.0,1403/10/02,1403/10/30 - 00:09:22,,,
2176,804120,کشاورزی,نیشابور,909801046029.0,125.0,1401/07/09,1404/01/28 - 02:10:51,52037.44,6592.4,15.47
2178,804176,کشاورزی,نیشابور,909801046156.0,150.0,1401/07/09,1401/11/08 - 02:11:32,26640.14,629.0,20.29
2179,529055,کشاورزی,مشهد,909801046631.0,150.0,1401/07/11,1404/01/28 - 03:10:35,236858.5,164979.1,29.47
2180,518054,شرب و بهداشت دام,مشهد,909801032840.0,50.0,1399/07/07,1403/07/16 - 02:13:32,24592.69,12485.1,1.61
2181,518918,,مشهد,909801058157.0,50.0,1403/11/17,1404/01/28 - 03:07:05,,,
2182,603095,,تربت حیدریه,909801068277.0,150.0,1403/12/01,1404/01/28 - 03:09:34,,,
2183,107145,,سبزوار,909801035274.0,150.0,1400/03/19,1404/01/28 - 02:11:06,1122640.85,889198.7,10.03
2184,107149,,سبزوار,909801035275.0,150.0,1400/03/20,1404/01/28 - 02:07:44,756548.14,347522.0,18.95
2185,107143,کشاورزی,سبزوار,909801035325.0,150.0,1400/03/18,1404/01/28 - 02:07:39,724429.0,2096996.5,20.88
2186,102241,کشاورزی,سبزوار,909801035429.0,150.0,1400/04/09,1400/07/17 - 02:10:40,,,
2187,103193,کشاورزی,سبزوار,909801053980.0,200.0,1402/10/07,1403/08/07 - 03:10:33,,,
2188,103209,خدمات,سبزوار,909801055471.0,50.0,1402/10/07,1404/01/28 - 03:11:08,,,
2189,517373,صنعتی,مشهد,909801041137.0,50.0,1401/01/31,1404/01/18 - 01:20:21,38818.97,44110.0,3.84
2190,518995,,مشهد,909801058075.0,80.0,1403/09/13,1403/09/13 - 14:17:47,,,
2191,805761,شرب و بهداشت دام,نیشابور,909801037441.0,50.0,1400/09/29,1404/01/28 - 03:05:48,15027.177,361054.1,2.3
2192,615183,شرب و بهداشت دام,تربت حیدریه,909801034996.0,50.0,1400/05/18,1404/01/28 - 02:10:44,-0.119,0.0,
2193,14211140,,خرو,929801000242.0,20.0,1402/12/20,1404/01/27 - 13:52:49,,,
2194,622423,شرب و بهداشت دام,کاشمر,909801063902.0,50.0,1403/06/20,1404/01/28 - 03:10:39,,,
2195,601621980409,,سبزوار,601621980409.0,150.0,1398/08/14,1404/01/28 - 00:00:24,,,
2196,14211368,,خرو,929801001107.0,40.0,1403/10/01,1404/01/27 - 13:53:25,,,
2198,02019010,,کلات,929801000636.0,25.0,1403/11/03,1404/01/27 - 13:53:28,,,
2199,911512,صنعتی,تربت جام,909801068940.0,50.0,1403/11/09,1404/01/28 - 03:10:35,,,
2200,14211211,,خرو,929801000114.0,25.0,1403/02/01,1404/01/23 - 13:40:30,,,
2201,516050,صنعتی,مشهد,909801036566.0,100.0,1400/09/18,1404/01/28 - 02:10:33,8807.751,60321.2,2.6
2202,622618,,تربت حیدریه,909801055791.0,50.0,1402/07/20,1404/01/28 - 03:10:37,,,
2203,519126,صنعتی,مشهد,909801063371.0,50.0,1403/03/23,1404/01/28 - 03:08:32,,,
2204,602980,,خواف,909801039458.0,100.0,1401/04/02,1404/01/28 - 02:11:22,129083.8,89402.5,14.68
2206,521206,خدمات,درگز,909801033231.0,80.0,1399/08/07,1404/01/28 - 02:10:32,,,
2207,529434,کشاورزی,مشهد,909801049056.0,150.0,1402/01/20,1404/01/28 - 03:08:32,0.0,,
2208,608960,صنعتی,کاشمر,909801041126.0,50.0,1401/02/20,1404/01/28 - 02:05:18,3224.757,20784.8,0.63
2209,515637,کشاورزی,مشهد,909801033627.0,100.0,1399/10/11,1404/01/28 - 02:10:33,559046.2,1153301.0,9.5
2210,100106,کشاورزی,سبزوار,909801063835.0,100.0,1403/04/11,1404/01/28 - 03:13:12,,,
2211,911019,شرب و بهداشت دام,تربت جام,909801061626.0,50.0,1403/07/04,1404/01/27 - 03:10:13,,,
2212,516081,کشاورزی,مشهد,909801049773.0,150.0,1401/12/18,1404/01/28 - 03:10:38,81412.2,0.0,14.0
2214,925247,کشاورزی,باخرز,909801035013.0,50.0,1400/03/24,1404/01/28 - 02:10:01,5685.4,56574.8,3.3
2215,518473,کشاورزی,مشهد,909801032684.0,100.0,1399/06/03,1404/01/28 - 03:01:20,250173.7,909533.1,12.28
2216,201250,,قوچان,909801032982.0,50.0,1399/07/07,1404/01/28 - 02:10:42,8595.251,3673.9,2.66
2217,925005,کشاورزی,باخرز,909801035005.0,100.0,1400/03/03,1403/07/29 - 02:04:50,338274.8,437856.7,30.17
